accelerationX,accelerationY,accelerationZ,alpha,beta,gamma,__v
1.4970345174891426,7.105926831779292,6.597779672840396,5.8901234453157585,3.8364082527058043,-2.5638241012061176,0
1.5369323299559683,7.094543333082603,6.581338963448528,5.045700228965314,3.2275971267923405,-2.263268904931042,0
1.5753023769452592,7.083498800069527,6.5655756484894505,4.210650015386366,2.639450878161572,-1.9603045159798436,0
1.611055936490984,7.073036508789193,6.5509772648940165,3.4007707955447244,2.08746794092372,-1.6586727134864725,0
1.6432703777372832,7.0633488638839985,6.5379771223229195,2.6313183331140757,1.5849229318041698,-1.3624070322603057,0
1.6712326805567181,7.054573681599995,6.526934341977273,1.916214905103992,1.1422433634441458,-1.0755918412591519,0
1.6944693533950015,7.046793708293503,6.518118289895523,1.26737875917496,0.7665834673910147,-0.8021493356943128,0
1.7127610914385125,7.040039172716856,6.511698226405002,0.6942111748518486,0.4616194759931741,-0.5456683190867947,0
1.7261417071968639,7.034292966108002,6.507738575138204,0.20326047107873318,0.22757162324342994,-0.30928157625276476,0
1.7348820127423934,7.0294978935057015,6.5061998078071515,-0.201933535566729,0.06143971363031332,-0.09559179304151098,0
1.7394603510747781,7.02556534827614,6.5069445819895755,-0.5208241237012547,-0.042576901105658635,0.09335981504083109,0
1.7405222983340782,7.022384726875601,6.509748486421712,-0.7556905850988759,-0.09251640770035809,0.25609208438066056,0
1.7388326417974749,7.019832918417573,6.51431455378825,-0.9113453386047888,-0.09799795539972962,0.3916615870071477,0
1.7352230587758042,7.017783267774274,6.520290585806805,-0.9947448518499599,-0.06952369820453078,0.4996311100607362,0
1.7305389854023414,7.016113509916165,6.527288279041477,-1.0145352885815568,-0.01779014884565849,0.5800385129095874,0
1.725588999811246,7.014712290448742,6.5349031268197875,-0.9805630866748871,0.04694596999074748,0.6333720429947293,0
1.7210996885179377,7.01348400879008,6.5427340964542795,-0.9033783123902621,0.11541062475879742,0.6605540111329982,0
1.7176784555347675,7.012351841335426,6.55040213572094,-0.7937549845547145,0.1797375705528061,0.6629306621577418,0
1.7157861043939695,7.011258926938534,6.5575666394994805,-0.6622480517132193,0.23375992985909166,0.6422629082466491,0
1.7157203045324674,7.010167832266998,6.563939104911759,-0.5188019368889901,0.27316304528305435,0.6007109876872279,0
1.7176102834318852,7.0090585551933104,6.56929333521249,-0.372421220575973,0.2955030076877297,0.5408064636980209,0
1.7214223211105302,7.00792544742688,6.5734717416335675,-0.23091056650637157,0.30010363350671726,0.46540717291985795,0
1.7269749337632994,7.006773511511062,6.576387548919451,-0.10068835308336983,0.28785150284359834,0.3776340360821776,0
1.7339620772356479,7.005614533616319,6.57802301585797,0.013323805710800062,0.26091357605098375,0.2807919334606358,0
1.7419823082051393,7.004463459293148,6.578424090240119,0.10773583136571102,0.2224045553068265,0.17827915643827955,0
1.7505716174329782,7.00333532806078,6.577692172984011,0.18065102668424088,0.17603153527350915,0.07349089426133548,0
1.7592375929458972,7.002242977274315,6.575973826252046,0.23156055990421492,0.1257419107940657,-0.03027797200737521,0
1.7674926763375738,7.001195620450725,6.573449307803728,0.26117905782909273,0.07539744412489359,-0.12992628943604773,0
1.7748845290384527,7.000198307968987,6.570320756894022,0.27123277907966103,0.02849326868412225,-0.22263267714788693,0
1.7810218984065858,6.999252193759244,6.566800723684556,0.264214757960889,-0.01206425211736259,-0.3059312890497648,0
1.7855948202746252,6.998355463841404,6.5631015608391134,0.243123733922756,-0.04411222271868428,-0.3777748355901536,0
1.7883884626160893,6.997504733799569,6.559426016867595,0.21120505246663776,-0.06631538890864344,-0.4365827550284915,0
1.789290360523882,6.99669669381652,6.555959213345248,0.17171153436674771,-0.07818196942882025,-0.4812728173849112,0
1.7882911900797192,6.995929772018386,6.552862073286141,0.12770026413856317,-0.08001783586016634,-0.511274882667451,0
1.785479568020816,6.995205598865214,6.550266207771565,0.08187735956546609,-0.07282907496601741,-0.5265259639723211,0
1.7810316441750014,6.9945300854861365,6.548270259977173,0.036497441674767594,-0.058185039525997365,-0.5274462459275483,0
1.7751964763560977,6.993913974610659,6.546937729099498,-0.006681543945675656,-0.03805496463283906,-0.5148965321095149,0
1.7682783430589726,6.9933727806449815,6.546296316420676,-0.04639339799734873,-0.014631327050018796,-0.4901189241687807,0
1.7606172529461426,6.9929261012288695,6.5463388175528205,-0.0818186987350665,0.009847511901689945,-0.45466420840959637,0
1.752568942750744,6.992596351269411,6.547025512122044,-0.11251285493125214,0.033264117770044566,-0.4103109539425085,0
1.7444856093138137,6.992407036266209,6.548287884678615,-0.13832094187615118,0.05376872797538312,-0.35898219130804676,0
1.7366984959274891,6.9923807383683165,6.550033381713256,-0.15929155018513835,0.06989839329393045,-0.3026654691734479,0
1.7295032532250894,6.992537029138105,6.552150812761435,-0.1755987801430034,0.08066307499833361,-0.243341128570502,0
1.723148729524253,6.992890540201401,6.554515974255848,-0.1874778914032211,0.08559545797855132,-0.18292207932863766,0
1.7178295294627266,6.993449410208863,6.556997125439927,-0.19517693598769698,0.08476355267826252,-0.12320659736029636,0
1.7136823410337458,6.994214280643959,6.559460059462859,-0.19892448018278366,0.0787474874799027,-0.06584401546144318,0
1.7107857138384381,6.9951779385728265,6.561772649884197,-0.1989122344835001,0.06858402410160215,-0.012311846790904407,0
1.7091627238240226,6.996325615526441,6.563808868619791,-0.1952906891219982,0.05568401821486184,0.03609807030255895,0
1.708785815710536,6.997635867154787,6.565452339535369,-0.1881753134223503,0.04172914842759866,0.0782873685501115,0
1.7095830827536231,6.9990818931598655,6.566599515589822,-0.17766040583808682,0.028554756715897987,0.1133559988895602,0
1.7114453109638166,7.000633117847424,6.567162567764646,-0.16383747760711678,0.018025704555624272,0.14060699206857555,0
1.7142332532891964,7.002256838222611,6.567072066629052,-0.14681539192279058,0.011911907825955843,0.15955339390473353,0
1.7177847745598347,7.003919756244304,6.566279519120021,-0.12674037437125643,0.011769801473463671,0.16992871850262578,0
1.7219216877607333,7.005589242317795,6.5647597791570185,-0.10381508223082285,0.01883548108054806,0.17170108911601512,0
1.726456259173545,7.007234226475395,6.562513273568967,-0.07831663091374268,0.03393470265605958,0.16508988451274698,0
1.7311974721488996,7.0088256781809335,6.559567886548412,-0.05061349366021222,0.057414297859846045,0.15058233472483595,0
1.735957191048269,7.0103367062507305,6.555980252550804,-0.021180570920098292,0.08909886472337449,0.1289463359670029,0
1.7405563514510858,7.01174237305853,6.551836143715002,0.009389199128975914,0.1282757726140285,0.10123501969080896,0
1.7448312235321772,7.013019359555146,6.54724961674687,0.0403791683902073,0.1737104925830173,0.06877851445368262,0
1.748639666818996,7.01414563486171,6.542360610478373,0.07095222669178969,0.2236929699256073,0.033158980205352795,0
1.7518671429182653,7.01510027746411,6.537330763228121,0.10016594409029168,0.2761142018648389,-0.0038336708011156777,0
1.7544321147234936,7.015863566158256,6.532337354784147,0.12700195849448193,0.32857043320489937,-0.04026608409225533,0
1.7562903707885278,7.0164174097970164,6.527565472165323,0.15041066929490407,0.37849051647250087,-0.0741443284771743,0
