_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
67499e60a88c9300588bb55f,2024-11-29T10:58:40.197Z,0.4,0,0.7,17.9,28.1,-6.8,0
67499e60a88c9300588bb560,2024-11-29T10:58:40.225Z,-0.5,-0.1,-0.7,-0.2,6.7,-2.3,0
67499e60a88c9300588bb561,2024-11-29T10:58:40.281Z,0.1,0.1,0.3,-8.6,-10,-2.6,0
67499e60a88c9300588bb562,2024-11-29T10:58:40.297Z,0,0.1,0.1,-9.6,-12.4,-3.2,0
67499e60a88c9300588bb563,2024-11-29T10:58:40.314Z,0.1,0.1,0.5,-11.4,-16,-4,0
67499e60a88c9300588bb564,2024-11-29T10:58:40.331Z,0.2,0,0.6,-6.7,-12.1,-4.6,0
67499e65a88c9300588bb566,2024-11-29T10:58:44.514Z,0.1,0.1,0.2,0.8,-1.4,2.5,0
67499e65a88c9300588bb567,2024-11-29T10:58:44.531Z,0.2,0.2,0.2,-0.2,-3.7,1.2,0
67499e65a88c9300588bb568,2024-11-29T10:58:44.547Z,-0.1,0.3,0.3,-0.8,-5.2,2.4,0
67499e65a88c9300588bb569,2024-11-29T10:58:44.564Z,-0.2,0.3,0.4,1.4,-6.2,3.1,0
67499e65a88c9300588bb56a,2024-11-29T10:58:44.580Z,0,0.2,0.3,1.9,-5.4,3.5,0
67499e65a88c9300588bb56b,2024-11-29T10:58:44.597Z,-0.4,0.3,0.3,2.9,-3.6,6.1,0
67499e65a88c9300588bb56c,2024-11-29T10:58:44.614Z,0.1,0.1,0.1,3.2,-2.7,6.5,0
67499e65a88c9300588bb56d,2024-11-29T10:58:44.631Z,0.3,0,0.2,4.6,-2.8,4.2,0
67499e65a88c9300588bb56e,2024-11-29T10:58:44.647Z,0.5,-0.1,0.2,5.2,-4.3,2.3,0
67499e65a88c9300588bb56f,2024-11-29T10:58:44.664Z,0.3,-0.2,0,3.9,-4.8,0.5,0
67499e65a88c9300588bb570,2024-11-29T10:58:44.681Z,0.3,-0.2,-0.2,3.7,-3,0,0
67499e65a88c9300588bb571,2024-11-29T10:58:44.697Z,0.3,-0.2,-0.2,2.2,-2.3,0.7,0
67499e65a88c9300588bb572,2024-11-29T10:58:44.714Z,0.2,-0.1,-0.2,-0.1,-2.9,1.3,0
67499e65a88c9300588bb573,2024-11-29T10:58:44.731Z,0.2,-0.1,-0.2,-0.9,-3.5,0.8,0
67499e65a88c9300588bb574,2024-11-29T10:58:44.747Z,0.2,0,-0.2,-2.4,-2.6,-0.7,0
67499e65a88c9300588bb575,2024-11-29T10:58:44.764Z,0.1,0.1,0,-1.2,-1.9,-2.2,0
67499e65a88c9300588bb576,2024-11-29T10:58:44.781Z,0.1,0,-0.1,-1,-0.5,-3.1,0
67499e65a88c9300588bb577,2024-11-29T10:58:44.797Z,0.1,0,0.1,-0.3,3.3,-4.1,0
67499e65a88c9300588bb578,2024-11-29T10:58:44.814Z,0,0,0.2,2,7.3,-4.7,0
67499e65a88c9300588bb579,2024-11-29T10:58:44.830Z,0,0,0,2.2,8.7,-5.1,0
67499e65a88c9300588bb57a,2024-11-29T10:58:44.847Z,-0.1,0.1,-0.2,-0.4,7.6,-4.7,0
67499e65a88c9300588bb57b,2024-11-29T10:58:44.864Z,-0.2,0.1,-0.1,-2.9,3.9,-3.4,0
67499e65a88c9300588bb57c,2024-11-29T10:58:44.881Z,-0.3,0.2,0.1,-4.8,0.6,-1.5,0
67499e65a88c9300588bb57d,2024-11-29T10:58:44.897Z,-0.2,0.2,0.1,-3.8,-0.5,-0.3,0
67499e65a88c9300588bb57e,2024-11-29T10:58:44.914Z,-0.2,0.2,0.2,-2.9,0.1,0,0
67499e65a88c9300588bb57f,2024-11-29T10:58:44.931Z,-0.1,0.1,0.3,-1.8,-0.4,-0.9,0
67499e65a88c9300588bb580,2024-11-29T10:58:44.947Z,0.2,0.1,0.4,-1.4,-0.2,-3.3,0
67499e65a88c9300588bb581,2024-11-29T10:58:44.964Z,0.4,0.1,0.4,0,0.1,-4.4,0
67499e65a88c9300588bb582,2024-11-29T10:58:44.981Z,0,0.1,0.4,-0.3,-2.9,-1.6,0
67499e65a88c9300588bb583,2024-11-29T10:58:44.997Z,-0.3,0.2,0.5,0.3,-6.4,0.1,0
67499e65a88c9300588bb584,2024-11-29T10:58:45.014Z,-0.1,0.1,0.4,1.4,-6.9,0.2,0
67499e65a88c9300588bb585,2024-11-29T10:58:45.030Z,-0.2,0.3,0,2,-4.7,0.3,0
67499e65a88c9300588bb586,2024-11-29T10:58:45.047Z,-0.3,0.3,-0.1,1.7,-3.3,0.9,0
67499e65a88c9300588bb587,2024-11-29T10:58:45.064Z,-0.3,0.2,-0.1,1.3,-3.3,1.5,0
67499e65a88c9300588bb588,2024-11-29T10:58:45.081Z,0,0.1,0,0.1,-3.2,2.3,0
67499e65a88c9300588bb589,2024-11-29T10:58:45.097Z,-0.1,0.1,0,1,-1.9,1.6,0
67499e65a88c9300588bb58a,2024-11-29T10:58:45.114Z,0.1,0.1,0,1.9,0.9,2.4,0
67499e65a88c9300588bb58b,2024-11-29T10:58:45.131Z,0.1,0,0,2.1,3.5,3.4,0
67499e65a88c9300588bb58c,2024-11-29T10:58:45.147Z,0.2,0,-0.1,1.2,4.1,3.2,0
67499e65a88c9300588bb58d,2024-11-29T10:58:45.164Z,0.1,0.1,0,1.2,3.7,3,0
67499e65a88c9300588bb58e,2024-11-29T10:58:45.180Z,0.1,0.1,0,-0.1,3,2.3,0
67499e65a88c9300588bb58f,2024-11-29T10:58:45.197Z,0.1,0.1,0.2,-0.3,2.6,1.5,0
67499e65a88c9300588bb590,2024-11-29T10:58:45.214Z,0.1,0.1,0.2,0.7,2.1,0.8,0
67499e65a88c9300588bb591,2024-11-29T10:58:45.231Z,0.2,0,0.2,1.2,2.7,0.6,0
67499e65a88c9300588bb592,2024-11-29T10:58:45.247Z,0.1,0,0.1,1.2,3.4,0.6,0
67499e65a88c9300588bb593,2024-11-29T10:58:45.264Z,0.1,-0.1,0,0.7,2.6,1,0
67499e65a88c9300588bb594,2024-11-29T10:58:45.281Z,0.2,0,-0.1,-1.8,1.5,0.3,0
67499e65a88c9300588bb595,2024-11-29T10:58:45.297Z,0.2,0,-0.1,-2,2,-1.5,0
67499e65a88c9300588bb596,2024-11-29T10:58:45.314Z,-0.1,0.1,0,-1,4.7,-1.3,0
67499e65a88c9300588bb597,2024-11-29T10:58:45.331Z,-0.3,0.1,0,-0.9,2.4,-0.3,0
67499e6aa88c9300588bb599,2024-11-29T10:58:49.514Z,-0.1,0,-0.1,0.5,1.7,2,0
67499e6aa88c9300588bb59a,2024-11-29T10:58:49.530Z,0,0,-0.1,-0.6,1.9,1.6,0
67499e6aa88c9300588bb59b,2024-11-29T10:58:49.547Z,0,0.1,0,-0.8,1.9,1.4,0
67499e6aa88c9300588bb59c,2024-11-29T10:58:49.564Z,0.1,0,0.1,-1.4,2,1.1,0
67499e6aa88c9300588bb59d,2024-11-29T10:58:49.580Z,-0.1,0.1,-0.2,-1.7,3,1,0
67499e6aa88c9300588bb59e,2024-11-29T10:58:49.597Z,0.1,0.1,0.1,0.5,5.6,-0.5,0
67499e6aa88c9300588bb59f,2024-11-29T10:58:49.614Z,0.1,0.2,0.3,2.5,4.3,-1.1,0
67499e6aa88c9300588bb5a0,2024-11-29T10:58:49.630Z,0.1,0.1,0.1,2,3.3,-0.8,0
67499e6aa88c9300588bb5a1,2024-11-29T10:58:49.647Z,0,0,0.3,1.1,2.8,-0.5,0
67499e6aa88c9300588bb5a2,2024-11-29T10:58:49.664Z,0,0.1,0.3,0.1,1.5,0.1,0
67499e6aa88c9300588bb5a3,2024-11-29T10:58:49.680Z,-0.1,0.1,0.3,0.4,-0.3,0.3,0
67499e6aa88c9300588bb5a4,2024-11-29T10:58:49.697Z,-0.1,0.2,0.3,0.2,-1.4,0.1,0
67499e6aa88c9300588bb5a5,2024-11-29T10:58:49.714Z,0,0.2,0.4,0.2,-1.6,0,0
