_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
6749965da88c9300588b8e62,2024-11-29T10:24:28.449Z,0.1,-0.1,-0.1,-1.8000000000000003,1.1,-1,0
6749965da88c9300588b8e63,2024-11-29T10:24:28.466Z,0,-0.1,-0.1,-1.6,1.2000000000000002,-1.2000000000000002,0
6749965da88c9300588b8e64,2024-11-29T10:24:28.482Z,-0.1,0,-0.1,-1.7,0.9000000000000001,-0.30000000000000004,0
6749965da88c9300588b8e65,2024-11-29T10:24:28.499Z,-0.1,0,0,-1.5,1,0.8,0
6749965da88c9300588b8e66,2024-11-29T10:24:28.516Z,0,-0.1,0,-1.3,0.6000000000000001,1.2000000000000002,0
6749965da88c9300588b8e67,2024-11-29T10:24:28.532Z,0,-0.1,0,-1,-0.1,0.6000000000000001,0
6749965da88c9300588b8e68,2024-11-29T10:24:28.549Z,0.1,-0.1,0.1,-0.6000000000000001,-0.30000000000000004,-0.1,0
6749965da88c9300588b8e69,2024-11-29T10:24:28.566Z,0.1,-0.1,0,-0.5,-0.8,-1,0
6749965da88c9300588b8e6a,2024-11-29T10:24:28.582Z,0,-0.1,0,0.1,-1.2000000000000002,-1.2000000000000002,0
6749965da88c9300588b8e6b,2024-11-29T10:24:28.599Z,0,-0.1,0,0,-0.6000000000000001,-0.7,0
6749965da88c9300588b8e6c,2024-11-29T10:24:28.616Z,-0.1,0,-0.1,-0.30000000000000004,0.1,0.1,0
6749965da88c9300588b8e6d,2024-11-29T10:24:28.632Z,0,0,0,-0.6000000000000001,0.6000000000000001,0.4,0
6749965da88c9300588b8e6e,2024-11-29T10:24:28.649Z,0,-0.1,0,-0.1,-0.2,0.30000000000000004,0
6749965da88c9300588b8e6f,2024-11-29T10:24:28.666Z,0,-0.1,0,0.1,-0.2,0.1,0
6749965da88c9300588b8e70,2024-11-29T10:24:28.682Z,0,-0.1,0,0.1,-0.30000000000000004,0.30000000000000004,0
6749965da88c9300588b8e71,2024-11-29T10:24:28.699Z,0,-0.1,0,-0.1,-0.5,0.30000000000000004,0
6749965da88c9300588b8e72,2024-11-29T10:24:28.716Z,0,-0.1,0,0.1,-0.6000000000000001,-0.4,0
6749965da88c9300588b8e73,2024-11-29T10:24:28.732Z,0,-0.1,0,0.5,-0.9000000000000001,-0.4,0
6749965da88c9300588b8e74,2024-11-29T10:24:28.749Z,-0.1,0,0,0.8,-0.9000000000000001,-0.1,0
6749965da88c9300588b8e75,2024-11-29T10:24:28.766Z,-0.1,0,0,0.6000000000000001,-1.1,-0.1,0
6749965da88c9300588b8e76,2024-11-29T10:24:28.782Z,-0.1,-0.1,0,0.7,-0.8,0.2,0
6749965da88c9300588b8e77,2024-11-29T10:24:28.799Z,-0.1,-0.1,0,0.6000000000000001,-0.1,0,0
6749965da88c9300588b8e78,2024-11-29T10:24:28.816Z,-0.1,0,0,1,0.5,-0.2,0
6749965da88c9300588b8e79,2024-11-29T10:24:28.832Z,-0.1,0,0,0.9000000000000001,-0.30000000000000004,1,0
6749965da88c9300588b8e7a,2024-11-29T10:24:28.849Z,-0.1,0,-0.1,0.1,-1,2.6,0
6749965da88c9300588b8e7b,2024-11-29T10:24:28.866Z,0,-0.1,-0.1,-0.6000000000000001,-1.6,2.9,0
6749965da88c9300588b8e7c,2024-11-29T10:24:28.882Z,0.1,-0.1,0,-0.6000000000000001,-1,1.8000000000000003,0
6749965da88c9300588b8e7d,2024-11-29T10:24:28.899Z,0.1,-0.1,0,0.5,-0.1,0.2,0
6749965da88c9300588b8e7e,2024-11-29T10:24:28.916Z,0.1,-0.1,0,1,0.8,-0.5,0
6749965da88c9300588b8e7f,2024-11-29T10:24:28.932Z,0.1,-0.1,0,1.3,0.8,-0.6000000000000001,0
6749965da88c9300588b8e80,2024-11-29T10:24:28.949Z,0,-0.1,0,0.7,-0.5,-0.9000000000000001,0
6749965da88c9300588b8e81,2024-11-29T10:24:28.966Z,0,-0.1,-0.1,0.8,-1.6,-0.7,0
6749965da88c9300588b8e82,2024-11-29T10:24:28.982Z,0,-0.1,-0.1,0.2,-1.2000000000000002,0,0
6749965da88c9300588b8e83,2024-11-29T10:24:28.999Z,0,-0.1,-0.1,-0.30000000000000004,-0.5,0.30000000000000004,0
6749965da88c9300588b8e84,2024-11-29T10:24:29.016Z,0,0,0,0.1,0.6000000000000001,0.2,0
6749965da88c9300588b8e85,2024-11-29T10:24:29.032Z,0,-0.1,0,1.3,0.4,-0.2,0
6749965da88c9300588b8e86,2024-11-29T10:24:29.049Z,0.1,-0.1,-0.1,1.6,-0.6000000000000001,-0.6000000000000001,0
6749965da88c9300588b8e87,2024-11-29T10:24:29.066Z,0.1,-0.1,-0.2,0.30000000000000004,-1.8000000000000003,-0.6000000000000001,0
6749965da88c9300588b8e88,2024-11-29T10:24:29.082Z,0,-0.1,-0.2,-1,-2,-0.2,0
6749965da88c9300588b8e89,2024-11-29T10:24:29.099Z,0,-0.1,-0.1,-1.3,-0.30000000000000004,0.30000000000000004,0
6749965da88c9300588b8e8a,2024-11-29T10:24:29.116Z,0,-0.1,0,0.1,1.8000000000000003,-0.9000000000000001,0
6749965da88c9300588b8e8b,2024-11-29T10:24:29.132Z,0,0,0,0.6000000000000001,0.8,-1.3,0
6749965da88c9300588b8e8c,2024-11-29T10:24:29.149Z,-0.1,-0.1,-0.1,0,-0.7,-1,0
6749965da88c9300588b8e8d,2024-11-29T10:24:29.165Z,-0.1,0,-0.1,-0.7,-1,0.1,0
6749965da88c9300588b8e8e,2024-11-29T10:24:29.182Z,-0.1,0,-0.1,-1,-1,0.7,0
6749965da88c9300588b8e8f,2024-11-29T10:24:29.199Z,-0.1,0,0,-0.30000000000000004,-0.1,0.9000000000000001,0
6749965da88c9300588b8e90,2024-11-29T10:24:29.216Z,0,-0.1,0.1,0.1,0.8,0.7,0
6749965da88c9300588b8e91,2024-11-29T10:24:29.232Z,0,-0.1,0,0.7,0.9000000000000001,0.2,0
