_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
674995f6a88c9300588b8bfe,2024-11-29T10:22:45.600Z,0,-0.1,0.1,1.6,0.2,-1.8000000000000003,0
674995f6a88c9300588b8bff,2024-11-29T10:22:45.617Z,-0.1,-0.1,0,1.4,0.1,-0.9000000000000001,0
674995f6a88c9300588b8c00,2024-11-29T10:22:45.633Z,-0.1,-0.1,-0.1,0.5,-0.5,0.5,0
674995f6a88c9300588b8c01,2024-11-29T10:22:45.650Z,-0.1,-0.1,-0.1,-0.30000000000000004,-1.5,1.1,0
674995f6a88c9300588b8c02,2024-11-29T10:22:45.667Z,0,-0.1,-0.1,-0.4,-1.5,0.8,0
674995f6a88c9300588b8c03,2024-11-29T10:22:45.683Z,0.1,-0.1,0,0.1,-0.5,-0.30000000000000004,0
674995f6a88c9300588b8c04,2024-11-29T10:22:45.700Z,0.1,-0.1,0,0.9000000000000001,0.1,-1,0
674995f6a88c9300588b8c05,2024-11-29T10:22:45.717Z,0,-0.1,-0.1,1.3,-0.1,-1.3,0
674995f6a88c9300588b8c06,2024-11-29T10:22:45.733Z,0,-0.1,-0.1,1.3,-0.8,-0.8,0
674995f6a88c9300588b8c07,2024-11-29T10:22:45.750Z,0,-0.1,-0.2,0.30000000000000004,-0.8,0,0
674995f6a88c9300588b8c08,2024-11-29T10:22:45.767Z,0,-0.1,-0.2,-1,-0.2,1,0
674995f6a88c9300588b8c09,2024-11-29T10:22:45.783Z,0,-0.1,-0.1,-1.2000000000000002,0.4,1.6,0
674995f6a88c9300588b8c0a,2024-11-29T10:22:45.800Z,0,-0.1,-0.1,-1.1,0.7,1.1,0
674995f6a88c9300588b8c0b,2024-11-29T10:22:45.817Z,0.1,-0.1,0,-0.30000000000000004,0.30000000000000004,-0.2,0
674995f6a88c9300588b8c0c,2024-11-29T10:22:45.833Z,0.1,-0.1,0,0.6000000000000001,-0.2,-2,0
674995f6a88c9300588b8c0d,2024-11-29T10:22:45.850Z,0,-0.1,-0.1,0.9000000000000001,-0.6000000000000001,-2.7,0
674995f6a88c9300588b8c0e,2024-11-29T10:22:45.866Z,-0.1,0,0,0.1,-0.8,-2.4000000000000004,0
674995f6a88c9300588b8c0f,2024-11-29T10:22:45.883Z,-0.1,0,0,-0.6000000000000001,-0.1,-1,0
674995f6a88c9300588b8c10,2024-11-29T10:22:45.900Z,-0.1,0,0.1,-0.30000000000000004,0.2,0.5,0
674995f6a88c9300588b8c11,2024-11-29T10:22:45.916Z,0,-0.1,0,0.6000000000000001,-0.1,0.9000000000000001,0
674995f6a88c9300588b8c12,2024-11-29T10:22:45.933Z,0,-0.1,0,1,-0.8,-0.30000000000000004,0
674995f6a88c9300588b8c13,2024-11-29T10:22:45.950Z,0,-0.1,0,0.7,-1.1,-0.30000000000000004,0
674995f6a88c9300588b8c14,2024-11-29T10:22:45.967Z,-0.1,-0.1,-0.1,-0.1,-1.2000000000000002,0.2,0
674995f6a88c9300588b8c15,2024-11-29T10:22:45.983Z,-0.1,-0.1,-0.1,0,-0.8,0.6000000000000001,0
674995f6a88c9300588b8c16,2024-11-29T10:22:46.000Z,-0.1,-0.1,0,0.6000000000000001,-0.4,0.7,0
674995f6a88c9300588b8c17,2024-11-29T10:22:46.017Z,0,-0.1,0,1,0.30000000000000004,0.30000000000000004,0
674995f6a88c9300588b8c18,2024-11-29T10:22:46.033Z,0,-0.1,0,1,0.4,-0.1,0
674995f6a88c9300588b8c19,2024-11-29T10:22:46.050Z,0,-0.1,-0.1,0.8,0.30000000000000004,-0.4,0
674995f6a88c9300588b8c1a,2024-11-29T10:22:46.067Z,0,-0.1,-0.1,0.4,-0.30000000000000004,-0.30000000000000004,0
674995f6a88c9300588b8c1b,2024-11-29T10:22:46.083Z,-0.1,0,-0.1,0.1,-0.8,0.6000000000000001,0
674995f6a88c9300588b8c1c,2024-11-29T10:22:46.100Z,-0.1,-0.1,-0.1,-0.2,-1.2000000000000002,1.7,0
674995f6a88c9300588b8c1d,2024-11-29T10:22:46.116Z,0,-0.1,-0.1,-0.7,-0.8,1.7,0
