_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
674974abbc4d73f215788881,2024-11-29T08:00:42.505Z,0,0,0,1.2000000000000002,0.8,-0.2,0
674974abbc4d73f215788882,2024-11-29T08:00:42.522Z,0,0,-0.1,0.4,0.7,-0.1,0
674974abbc4d73f215788883,2024-11-29T08:00:42.538Z,0,0,-0.1,-1.1,-0.30000000000000004,0.2,0
674974abbc4d73f215788884,2024-11-29T08:00:42.555Z,-0.1,0.1,-0.1,-1.8000000000000003,-1.4,0.30000000000000004,0
674974abbc4d73f215788885,2024-11-29T08:00:42.573Z,0,0,0,-1,-1.7,0.4,0
674974abbc4d73f215788886,2024-11-29T08:00:42.588Z,0,0,0,0,-1.3,0.5,0
674974abbc4d73f215788887,2024-11-29T08:00:42.605Z,0,0,0,0.5,-0.5,0.7,0
674974abbc4d73f215788888,2024-11-29T08:00:42.621Z,0,0,0,-0.2,-0.7,0.7,0
674974abbc4d73f215788889,2024-11-29T08:00:42.638Z,0,0,-0.1,-1.3,-1.1,0.8,0
674974abbc4d73f21578888a,2024-11-29T08:00:42.655Z,0,0,-0.1,-2.2,-1.4,0.8,0
674974abbc4d73f21578888b,2024-11-29T08:00:42.671Z,0,0,0,-2.6,-2.3,1.3,0
674974abbc4d73f21578888c,2024-11-29T08:00:42.688Z,-0.1,0,0,-2.4000000000000004,-2.5,2,0
674974abbc4d73f21578888d,2024-11-29T08:00:42.705Z,-0.1,0,0,-1.8000000000000003,-2.2,2.7,0
674974abbc4d73f21578888e,2024-11-29T08:00:42.721Z,0,0,0.1,-1.1,-1.8000000000000003,3.3000000000000007,0
674974abbc4d73f21578888f,2024-11-29T08:00:42.738Z,-0.1,0,0,-1.3,-2,4.9,0
674974abbc4d73f215788890,2024-11-29T08:00:42.755Z,-0.2,0.1,0,-3.3000000000000007,-5,7.8,0
674974abbc4d73f215788891,2024-11-29T08:00:42.771Z,-0.4,0.2,-0.2,-5.8,-8.100000000000001,11.000000000000002,0
674974abbc4d73f215788892,2024-11-29T08:00:42.788Z,-0.4,0.2,-0.2,-6.600000000000001,-8.3,12.100000000000001,0
674974abbc4d73f215788893,2024-11-29T08:00:42.805Z,-0.1,0.2,-0.1,-5.7,-5.300000000000001,10.1,0
674974abbc4d73f215788894,2024-11-29T08:00:42.821Z,0.1,0.2,-0.1,-7.1000000000000005,-3.9,7.400000000000001,0
674974abbc4d73f215788895,2024-11-29T08:00:42.838Z,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-9.8,-4,0.8,0
674974abbc4d73f215788896,2024-11-29T08:00:42.855Z,0.2,0.30000000000000004,-0.1,-11.000000000000002,-8.899999999999999,-2.9,0
674974abbc4d73f215788897,2024-11-29T08:00:42.871Z,0,0.2,-0.2,-12.8,-14.400000000000002,2,0
674974abbc4d73f215788898,2024-11-29T08:00:42.888Z,-0.2,-0.30000000000000004,-0.1,-12.8,-14.400000000000002,2,0
674974abbc4d73f215788899,2024-11-29T08:00:42.905Z,-0.1,-0.1,0.1,-13.399999999999999,-7,4.9,0
674974abbc4d73f21578889a,2024-11-29T08:00:42.922Z,-0.1,-0.1,0.1,-11.700000000000001,-7.500000000000001,6.1000000000000005,0
674974abbc4d73f21578889b,2024-11-29T08:00:42.938Z,-0.2,0.1,0.1,-11.000000000000002,-6.2,8,0
674974abbc4d73f21578889c,2024-11-29T08:00:42.955Z,-0.2,0,0.1,-11.000000000000002,-6.2,8,0
674974abbc4d73f21578889d,2024-11-29T08:00:42.971Z,-0.1,-0.1,0.1,-7.500000000000001,-3.3000000000000007,11.1,0
674974abbc4d73f21578889e,2024-11-29T08:00:42.988Z,0,0,0.1,-5.9,-4.4,9.4,0
674974abbc4d73f21578889f,2024-11-29T08:00:43.005Z,0,0,0.1,-8.3,-6.9,5.500000000000001,0
674974abbc4d73f2157888a0,2024-11-29T08:00:43.022Z,0.2,0.30000000000000004,-0.4,-8.3,-6.9,5.500000000000001,0
674974abbc4d73f2157888a1,2024-11-29T08:00:43.038Z,0.1,0.30000000000000004,-0.6000000000000001,-23,-17.799999999999997,2.7,0
674974abbc4d73f2157888a2,2024-11-29T08:00:43.055Z,-0.2,-0.1,-0.5,-26.6,-31.099999999999998,4.7,0
674974abbc4d73f2157888a3,2024-11-29T08:00:43.071Z,-0.2,-0.1,-0.5,-26.6,-31.099999999999998,4.7,0
674974abbc4d73f2157888a4,2024-11-29T08:00:43.088Z,0.2,-0.2,0.8,-26.799999999999997,-34,2.8,0
674974abbc4d73f2157888a5,2024-11-29T08:00:43.105Z,0.4,-0.2,0.9,-9.100000000000001,-11.900000000000002,-4.2,0
674974abbc4d73f2157888a6,2024-11-29T08:00:43.121Z,0.4,-0.2,0.9,-9.100000000000001,-11.900000000000002,-4.2,0
674974abbc4d73f2157888a7,2024-11-29T08:00:43.138Z,0.4,-0.2,0.6000000000000001,1.9,0.1,-4.2,0
674974abbc4d73f2157888a8,2024-11-29T08:00:43.155Z,0,0,0.1,10.9,7,1.1,0
674974abbc4d73f2157888a9,2024-11-29T08:00:43.171Z,0.4,0,0.2,19.9,20.3,-0.4,0
674974abbc4d73f2157888aa,2024-11-29T08:00:43.188Z,0.4,0,0.2,19.9,20.3,-0.4,0
674974abbc4d73f2157888ab,2024-11-29T08:00:43.205Z,0.5,0,0.2,25.6,20.3,-2.4000000000000004,0
674974abbc4d73f2157888ac,2024-11-29T08:00:43.221Z,0.30000000000000004,0.1,0.6000000000000001,35.599999999999994,24.400000000000002,-4.5,0
674974abbc4d73f2157888ad,2024-11-29T08:00:43.238Z,0.1,0,0.30000000000000004,44.10000000000001,31.9,1.4,0
