_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
674997eca88c9300588b965a,2024-11-29T10:31:08.308Z,0,0,-0.1,0.1,-0.1,-0.6000000000000001,0
674997eca88c9300588b965b,2024-11-29T10:31:08.325Z,-0.1,0,-0.1,0.5,-0.1,0.30000000000000004,0
674997eca88c9300588b965c,2024-11-29T10:31:08.341Z,-0.1,-0.1,0,0.7,-0.30000000000000004,0.8,0
674997eca88c9300588b965d,2024-11-29T10:31:08.358Z,0,0,-0.1,0.6000000000000001,-0.9000000000000001,0.2,0
674997eca88c9300588b965e,2024-11-29T10:31:08.375Z,0.1,-0.1,-0.1,0.1,-0.8,-0.6000000000000001,0
674997eca88c9300588b965f,2024-11-29T10:31:08.391Z,0.1,-0.1,0,0,0.1,-1.1,0
674997eca88c9300588b9660,2024-11-29T10:31:08.408Z,0,-0.1,0,0.30000000000000004,1,-1.2000000000000002,0
674997eca88c9300588b9661,2024-11-29T10:31:08.425Z,-0.1,-0.1,0,0.8,0.6000000000000001,-0.9000000000000001,0
674997eca88c9300588b9662,2024-11-29T10:31:08.441Z,-0.1,-0.1,0,0.9000000000000001,-0.1,0.1,0
674997eca88c9300588b9663,2024-11-29T10:31:08.458Z,-0.1,-0.1,-0.1,0.8,-0.1,1.1,0
674997eca88c9300588b9664,2024-11-29T10:31:08.475Z,0.1,-0.1,-0.1,0.8,-1,1.1,0
674997eca88c9300588b9665,2024-11-29T10:31:08.491Z,0.2,-0.1,-0.1,0.30000000000000004,-1,0.1,0
674997eca88c9300588b9666,2024-11-29T10:31:08.508Z,0.1,0,-0.1,-0.30000000000000004,0.30000000000000004,-1,0
674997eca88c9300588b9667,2024-11-29T10:31:08.525Z,-0.1,-0.1,0,-0.8,1.8000000000000003,-1.3,0
674997eca88c9300588b9668,2024-11-29T10:31:08.541Z,-0.1,-0.1,-0.1,-1,1.5,-0.30000000000000004,0
