_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
67499bb8a88c9300588ba44c,2024-11-29T10:47:19.403Z,-0.2,0.1,-0.1,1,0.6,-0.7,0
67499bb8a88c9300588ba44d,2024-11-29T10:47:19.419Z,-0.2,0.1,-0.1,0.4,1,0.1,0
67499bb8a88c9300588ba44e,2024-11-29T10:47:19.436Z,-0.2,0.1,-0.1,-0.9,-0.5,1,0
67499bb8a88c9300588ba44f,2024-11-29T10:47:19.453Z,-0.1,0.1,-0.1,-0.9,-0.5,1,0
67499bb8a88c9300588ba450,2024-11-29T10:47:19.469Z,0,0.1,-0.1,-2.2,-0.7,0.9,0
67499bb8a88c9300588ba451,2024-11-29T10:47:19.486Z,0,0,0,-1.4,0.4,1,0
67499bb8a88c9300588ba452,2024-11-29T10:47:19.503Z,0,0,0.1,0.1,0.5,1,0
67499bb8a88c9300588ba453,2024-11-29T10:47:19.519Z,0.1,0,0.2,1.3,0.4,1.2,0
67499bb8a88c9300588ba454,2024-11-29T10:47:19.536Z,0.1,-0.1,0.2,2,0.6,0.8,0
67499bb8a88c9300588ba455,2024-11-29T10:47:19.553Z,0.2,-0.1,0.1,2.2,0.8,-1.9,0
67499bb8a88c9300588ba456,2024-11-29T10:47:19.569Z,0.2,-0.1,0,2.2,1,-2.7,0
67499bb8a88c9300588ba457,2024-11-29T10:47:19.586Z,0.1,0,0,1.9,1.3,-2.2,0
67499bb8a88c9300588ba458,2024-11-29T10:47:19.603Z,0,0,0,1.4,1.6,-1,0
67499bb8a88c9300588ba459,2024-11-29T10:47:19.619Z,-0.1,0.1,-0.1,1,1.4,0,0
67499bb8a88c9300588ba45a,2024-11-29T10:47:19.636Z,-0.1,0.1,-0.1,-0.8,1.3,-0.2,0
67499bb8a88c9300588ba45b,2024-11-29T10:47:19.653Z,0,0,-0.1,-0.8,1.3,-0.2,0
67499bb8a88c9300588ba45c,2024-11-29T10:47:19.669Z,0,0,-0.1,-1.8,-0.2,-0.9,0
67499bb8a88c9300588ba45d,2024-11-29T10:47:19.686Z,0,0,0,-1.6,-0.7,-0.8,0
67499bb8a88c9300588ba45e,2024-11-29T10:47:19.702Z,0,0,0.1,-0.9,-0.5,-0.5,0
67499bb8a88c9300588ba45f,2024-11-29T10:47:19.719Z,0,0,0.1,-0.2,-0.3,-0.5,0
67499bb8a88c9300588ba460,2024-11-29T10:47:19.736Z,0.1,0,0.1,0.5,0.1,-0.6,0
67499bb8a88c9300588ba461,2024-11-29T10:47:19.753Z,0.1,0,0.1,2.4,0,-1.2,0
67499bb8a88c9300588ba462,2024-11-29T10:47:19.769Z,0.1,0,0.1,2.6,0.6,-1.3,0
67499bb8a88c9300588ba463,2024-11-29T10:47:19.786Z,0.1,-0.1,0,2.1,0.8,-1.7,0
67499bb8a88c9300588ba464,2024-11-29T10:47:19.803Z,0.1,0,0,1.8,0.2,-2.4,0
67499bb8a88c9300588ba465,2024-11-29T10:47:19.819Z,0.1,0,-0.1,1.2,0.3,-3.1,0
67499bb8a88c9300588ba466,2024-11-29T10:47:19.836Z,0.1,0,-0.1,-0.2,1.9,-4.4,0
67499bb8a88c9300588ba467,2024-11-29T10:47:19.853Z,0.1,0,-0.1,-0.2,1.9,-4.4,0
67499bb8a88c9300588ba468,2024-11-29T10:47:19.869Z,-0.1,0,0,0.1,1.8,-2.8,0
67499bb8a88c9300588ba469,2024-11-29T10:47:19.886Z,-0.2,0,0.1,0.9,1.3,-0.9,0
67499bb8a88c9300588ba46a,2024-11-29T10:47:19.902Z,-0.1,0.1,0.1,1.6,1.2,0,0
67499bb8a88c9300588ba46b,2024-11-29T10:47:19.919Z,0,0,0,2.3,-0.1,-1.1,0
67499bb8a88c9300588ba46c,2024-11-29T10:47:19.936Z,0,0,0,2.3,-0.1,-1.1,0
67499bb8a88c9300588ba46d,2024-11-29T10:47:19.953Z,0,0,-0.1,0.4,1.3,-0.5,0
67499bb8a88c9300588ba46e,2024-11-29T10:47:19.969Z,0,0,-0.2,-1.3,1.7,0,0
67499bb8a88c9300588ba46f,2024-11-29T10:47:19.986Z,0,0,-0.2,-2.9,2.7,-0.3,0
67499bb8a88c9300588ba470,2024-11-29T10:47:20.002Z,0.1,0,-0.1,-2.9,3.1,-1.2,0
67499bb8a88c9300588ba471,2024-11-29T10:47:20.019Z,0.1,0,0.1,-1.3,2.7,-2.1,0
67499bb8a88c9300588ba472,2024-11-29T10:47:20.036Z,0,0,0.2,1.3,-0.5,-1.4,0
67499bb8a88c9300588ba473,2024-11-29T10:47:20.053Z,0,0,0.2,1.3,-0.5,-1.4,0
67499bb8a88c9300588ba474,2024-11-29T10:47:20.069Z,0,0,0.1,1.3,-0.1,-0.7,0
67499bb8a88c9300588ba475,2024-11-29T10:47:20.086Z,0.1,0,0,1.3,2.3,-2.1,0
67499bb8a88c9300588ba476,2024-11-29T10:47:20.103Z,0.2,-0.1,0,1.9,4.1,-4.2,0
67499bb8a88c9300588ba477,2024-11-29T10:47:20.119Z,0,0,-0.1,0.6,3.7,-4.7,0
67499bb8a88c9300588ba478,2024-11-29T10:47:20.136Z,0,0,-0.1,0.6,3.7,-4.7,0
67499bb8a88c9300588ba479,2024-11-29T10:47:20.153Z,-0.1,0,-0.1,-0.6,1.6,-2.4,0
67499bb8a88c9300588ba47a,2024-11-29T10:47:20.169Z,-0.1,0,0,-1.2,0.5,-2,0
67499bb8a88c9300588ba47b,2024-11-29T10:47:20.186Z,-0.2,0,0,-1.4,-1.4,-1.2,0
67499bb8a88c9300588ba47c,2024-11-29T10:47:20.203Z,-0.2,0.1,0,-1.3,-2.3,-0.1,0
67499bb8a88c9300588ba47d,2024-11-29T10:47:20.219Z,-0.1,0.1,0,-0.9,-1.7,0.8,0
67499bbda88c9300588ba47f,2024-11-29T10:47:24.402Z,0,-0.1,0.4,1.4,-0.8,0.4,0
67499bbda88c9300588ba480,2024-11-29T10:47:24.419Z,-0.1,0,0.3,2.9,-1.4,1.2,0
67499bbda88c9300588ba481,2024-11-29T10:47:24.436Z,0.2,0,-0.1,3.4,-1.2,1.4,0
67499bbda88c9300588ba482,2024-11-29T10:47:24.453Z,0.2,0,-0.1,3.3,0.2,0.7,0
67499bbda88c9300588ba483,2024-11-29T10:47:24.469Z,0.1,0,-0.2,2.7,1.7,-0.3,0
67499bbda88c9300588ba484,2024-11-29T10:47:24.486Z,0.1,0,-0.2,-0.4,0.2,-1.6,0
67499bbda88c9300588ba485,2024-11-29T10:47:24.502Z,-0.1,0,-0.1,-2,-0.4,-1.6,0
67499bbda88c9300588ba486,2024-11-29T10:47:24.519Z,-0.1,0,-0.1,-2.2,0.5,-1.3,0
67499bbda88c9300588ba487,2024-11-29T10:47:24.536Z,-0.1,0,0.1,-1.2,2.1,-0.6,0
67499bbda88c9300588ba488,2024-11-29T10:47:24.552Z,-0.2,0,0.2,0.2,2.8,0.4,0
67499bbda88c9300588ba489,2024-11-29T10:47:24.569Z,-0.1,0,0.2,2,0.6,1.5,0
67499bbda88c9300588ba48a,2024-11-29T10:47:24.586Z,0.1,0,0,2,0.6,1.5,0
67499bbda88c9300588ba48b,2024-11-29T10:47:24.602Z,0.1,0,-0.1,0.7,-0.4,-0.3,0
67499bbda88c9300588ba48c,2024-11-29T10:47:24.619Z,0.1,0,-0.1,-0.2,0.8,-0.8,0
67499bbda88c9300588ba48d,2024-11-29T10:47:24.636Z,0,0,0,-0.5,0.3,-0.9,0
67499bbda88c9300588ba48e,2024-11-29T10:47:24.653Z,-0.1,0,0.1,0,-1.1,-0.7,0
67499bbda88c9300588ba48f,2024-11-29T10:47:24.669Z,-0.1,0,0.2,0.8,-1.1,-0.2,0
67499bbda88c9300588ba490,2024-11-29T10:47:24.686Z,-0.1,0,0.1,2.7,-1.3,0.6,0
67499bbda88c9300588ba491,2024-11-29T10:47:24.702Z,0,0,0,2.6,-2.5,0.1,0
67499bbda88c9300588ba492,2024-11-29T10:47:24.719Z,0.1,0,-0.1,1.8,-3.3,-0.8,0
67499bbda88c9300588ba493,2024-11-29T10:47:24.736Z,0.1,-0.1,0,1.7,-3.4,-1.5,0
67499bbda88c9300588ba494,2024-11-29T10:47:24.753Z,0.1,0,-0.1,1.7,-1.8,-1.6,0
67499bbda88c9300588ba495,2024-11-29T10:47:24.769Z,0,0.1,-0.2,-0.2,0.2,-0.5,0
67499bbda88c9300588ba496,2024-11-29T10:47:24.786Z,0,0.1,-0.2,-0.2,0.2,-0.5,0
67499bbda88c9300588ba497,2024-11-29T10:47:24.802Z,-0.1,0,-0.1,-2,-1.6,-0.2,0
67499bbda88c9300588ba498,2024-11-29T10:47:24.819Z,-0.2,0,0.1,-1.3,-1.6,0.6,0
67499bbda88c9300588ba499,2024-11-29T10:47:24.836Z,-0.3,0,0.1,-0.3,-0.1,2.3,0
67499bbda88c9300588ba49a,2024-11-29T10:47:24.852Z,-0.2,0.1,0.1,0.7,0.7,4,0
