_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
67497517bc4d73f215788ae5,2024-11-29T08:02:30.834Z,0,0,0,0.30000000000000004,0.2,-0.2,0
67497517bc4d73f215788ae6,2024-11-29T08:02:30.851Z,0,0,0,0.4,0.9000000000000001,-0.1,0
67497517bc4d73f215788ae7,2024-11-29T08:02:30.867Z,0,0,0,-0.1,1.2000000000000002,-0.4,0
67497517bc4d73f215788ae8,2024-11-29T08:02:30.884Z,0,0,-0.1,-0.9000000000000001,0.8,-0.9000000000000001,0
67497517bc4d73f215788ae9,2024-11-29T08:02:30.900Z,0,0,0,-1.7,1.9,-1.4,0
67497517bc4d73f215788aea,2024-11-29T08:02:30.917Z,0,0.1,0.1,-3.1,5.2,-1.6,0
67497517bc4d73f215788aeb,2024-11-29T08:02:30.934Z,0,0.1,0.1,-4.2,6.300000000000001,-0.9000000000000001,0
67497517bc4d73f215788aec,2024-11-29T08:02:30.951Z,0,0,-0.1,-2.9,3.6000000000000005,-0.2,0
67497517bc4d73f215788aed,2024-11-29T08:02:30.967Z,-0.1,-0.1,-0.1,0.2,1.4,0.4,0
67497517bc4d73f215788aee,2024-11-29T08:02:30.984Z,0,-0.1,-0.1,1.3,0.8,-0.30000000000000004,0
67497517bc4d73f215788aef,2024-11-29T08:02:31.000Z,-0.1,0,-0.30000000000000004,-0.8,-1.4,-1,0
67497517bc4d73f215788af0,2024-11-29T08:02:31.017Z,-0.1,0,-0.30000000000000004,-2.9,-2.9,-1.4,0
67497517bc4d73f215788af1,2024-11-29T08:02:31.034Z,-0.1,-0.1,0,-2,-1.6,0.30000000000000004,0
67497517bc4d73f215788af2,2024-11-29T08:02:31.051Z,-0.2,-0.2,0.1,-0.2,-0.7,1.9,0
67497517bc4d73f215788af3,2024-11-29T08:02:31.067Z,-0.1,-0.1,0.1,0.30000000000000004,-0.7,2.8,0
67497517bc4d73f215788af4,2024-11-29T08:02:31.086Z,0,0,0.1,-0.7,-0.6000000000000001,2.7,0
67497517bc4d73f215788af5,2024-11-29T08:02:31.100Z,0.1,0,0.1,-1.4,-0.1,2.2,0
67497517bc4d73f215788af6,2024-11-29T08:02:31.117Z,0,0,0.2,-0.6000000000000001,0.6000000000000001,2.5,0
67497517bc4d73f215788af7,2024-11-29T08:02:31.134Z,0,0,0.2,0.8,1.4,3,0
67497517bc4d73f215788af8,2024-11-29T08:02:31.151Z,0,0,0.1,1.6,1.1,2.8,0
67497517bc4d73f215788af9,2024-11-29T08:02:31.167Z,0.1,0.1,0,1.5,0.4,1.8000000000000003,0
67497517bc4d73f215788afa,2024-11-29T08:02:31.184Z,0.1,0.1,0,1.1,0.5,0.8,0
67497517bc4d73f215788afb,2024-11-29T08:02:31.200Z,0.1,0,0,0.8,0.7,0.8,0
67497517bc4d73f215788afc,2024-11-29T08:02:31.217Z,0,0,0,0.6000000000000001,1.3,1.4,0
67497517bc4d73f215788afd,2024-11-29T08:02:31.234Z,0,0,0,0,2.2,1.7,0
67497517bc4d73f215788afe,2024-11-29T08:02:31.251Z,0,0,0,-1.2000000000000002,1.7,1.5,0
67497517bc4d73f215788aff,2024-11-29T08:02:31.268Z,0.1,0.1,-0.1,-1.6,0.2,0.9000000000000001,0
67497517bc4d73f215788b00,2024-11-29T08:02:31.284Z,0.1,0.1,0,-1,0.6000000000000001,0.30000000000000004,0
67497517bc4d73f215788b01,2024-11-29T08:02:31.300Z,0.1,0,0,-0.5,1.6,0.2,0
67497517bc4d73f215788b02,2024-11-29T08:02:31.317Z,0.1,0,0,-0.6000000000000001,2.1,0.5,0
67497517bc4d73f215788b03,2024-11-29T08:02:31.334Z,0,0,-0.1,-0.9000000000000001,1.8000000000000003,0.9000000000000001,0
67497517bc4d73f215788b04,2024-11-29T08:02:31.351Z,-0.1,0,-0.2,-1.2000000000000002,0.30000000000000004,1.3,0
67497517bc4d73f215788b05,2024-11-29T08:02:31.367Z,-0.1,0,-0.2,-1.4,-1.3,0.9000000000000001,0
67497517bc4d73f215788b06,2024-11-29T08:02:31.384Z,0,0,-0.2,-1,-1.4,-0.2,0
67497517bc4d73f215788b07,2024-11-29T08:02:31.400Z,0.1,0.1,0.1,-0.7,-0.30000000000000004,-0.9000000000000001,0
67497517bc4d73f215788b08,2024-11-29T08:02:31.417Z,0,0,0.1,-1.1,0.30000000000000004,-1,0
67497517bc4d73f215788b09,2024-11-29T08:02:31.434Z,0,0,0,-1.9,0,-1.1,0
67497517bc4d73f215788b0a,2024-11-29T08:02:31.450Z,0,0,0,-1.7,-0.1,-1,0
67497517bc4d73f215788b0b,2024-11-29T08:02:31.467Z,0,-0.1,0.1,-0.9000000000000001,-0.1,-0.8,0
67497517bc4d73f215788b0c,2024-11-29T08:02:31.484Z,-0.1,-0.1,0.1,0.1,-0.2,-0.4,0
67497517bc4d73f215788b0d,2024-11-29T08:02:31.500Z,-0.1,-0.1,0.1,0.8,-0.1,-0.1,0
67497517bc4d73f215788b0e,2024-11-29T08:02:31.517Z,-0.1,-0.1,0.1,0.7,-0.2,0.7,0
67497517bc4d73f215788b0f,2024-11-29T08:02:31.534Z,-0.1,-0.1,0,0.1,-0.6000000000000001,1.2000000000000002,0
67497517bc4d73f215788b10,2024-11-29T08:02:31.550Z,0,0,0,-0.2,-0.2,1.3,0
67497517bc4d73f215788b11,2024-11-29T08:02:31.567Z,0,0,0,-0.1,0.8,1.5,0
67497517bc4d73f215788b12,2024-11-29T08:02:31.584Z,0,0,0.1,0.5,1.1,1.7,0
67497517bc4d73f215788b13,2024-11-29T08:02:31.600Z,0,0,0.1,0.5,1.1,1.7,0
67497517bc4d73f215788b14,2024-11-29T08:02:31.618Z,0,0,0.1,1.1,1.5,2,0
67497517bc4d73f215788b15,2024-11-29T08:02:31.634Z,0,0,0,0.6000000000000001,0.5,1.6,0
67497517bc4d73f215788b16,2024-11-29T08:02:31.651Z,0,0,-0.1,0.1,0.2,1,0
6749751cbc4d73f215788b18,2024-11-29T08:02:35.833Z,0,0,0,-0.5,-0.6000000000000001,0.1,0
6749751cbc4d73f215788b19,2024-11-29T08:02:35.850Z,0,0,0,-0.8,-0.6000000000000001,0.4,0
6749751cbc4d73f215788b1a,2024-11-29T08:02:35.867Z,0,0,0,-1.4,-0.4,0.4,0
6749751cbc4d73f215788b1b,2024-11-29T08:02:35.883Z,0,0,0,-1.4,-0.4,0.4,0
6749751cbc4d73f215788b1c,2024-11-29T08:02:35.900Z,0,0,0,-1.4,-0.4,0.2,0
6749751cbc4d73f215788b1d,2024-11-29T08:02:35.917Z,0,0,0,-1.1,-0.4,0,0
6749751cbc4d73f215788b1e,2024-11-29T08:02:35.933Z,0,0,0,-0.6000000000000001,-0.7,-0.2,0
6749751cbc4d73f215788b1f,2024-11-29T08:02:35.951Z,0,0,0,0.1,-0.8,-0.1,0
6749751cbc4d73f215788b20,2024-11-29T08:02:35.967Z,0,0,0.1,0.6000000000000001,-0.7,-0.1,0
