_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
67499858a88c9300588b9908,2024-11-29T10:32:56.405Z,0,0,0,0.30000000000000004,0.6000000000000001,-1.6,0
67499858a88c9300588b9909,2024-11-29T10:32:56.422Z,-0.1,-0.1,0.1,0.9000000000000001,1.1,-0.9000000000000001,0
67499858a88c9300588b990a,2024-11-29T10:32:56.438Z,-0.1,-0.1,0,0.8,1,-0.4,0
67499858a88c9300588b990b,2024-11-29T10:32:56.455Z,-0.1,0,0,0.6000000000000001,0.2,0.1,0
67499858a88c9300588b990c,2024-11-29T10:32:56.472Z,-0.1,0,0,0.8,-0.8,0.5,0
67499858a88c9300588b990d,2024-11-29T10:32:56.488Z,-0.1,0,0,0.6000000000000001,-0.9000000000000001,0.8,0
67499858a88c9300588b990e,2024-11-29T10:32:56.505Z,-0.1,-0.1,-0.1,0.30000000000000004,-0.6000000000000001,1.1,0
67499858a88c9300588b990f,2024-11-29T10:32:56.522Z,0,-0.1,-0.1,0,-0.6000000000000001,0.8,0
67499858a88c9300588b9910,2024-11-29T10:32:56.538Z,0.1,-0.1,0,0.7,-1.1,0.5,0
67499858a88c9300588b9911,2024-11-29T10:32:56.555Z,0.1,-0.1,0,1.6,-0.7,0.30000000000000004,0
67499858a88c9300588b9912,2024-11-29T10:32:56.571Z,0.1,-0.1,0,2,0.30000000000000004,-0.30000000000000004,0
67499858a88c9300588b9913,2024-11-29T10:32:56.588Z,0.1,0,-0.1,1.4,1.4,-1.2000000000000002,0
67499858a88c9300588b9914,2024-11-29T10:32:56.605Z,0.1,-0.1,-0.1,0.1,1.7,-1.3,0
67499858a88c9300588b9915,2024-11-29T10:32:56.622Z,0,-0.1,-0.1,-0.5,0.9000000000000001,-0.9000000000000001,0
67499858a88c9300588b9916,2024-11-29T10:32:56.638Z,-0.1,0,0,-0.1,0,-0.8,0
67499858a88c9300588b9917,2024-11-29T10:32:56.655Z,-0.1,0,0,0.5,-0.30000000000000004,-0.7,0
67499858a88c9300588b9918,2024-11-29T10:32:56.672Z,-0.1,0,0,1,0.7,-0.4,0
67499858a88c9300588b9919,2024-11-29T10:32:56.688Z,-0.1,0,0,0.7,1.6,0.1,0
67499858a88c9300588b991a,2024-11-29T10:32:56.705Z,-0.1,-0.1,0,0.6000000000000001,0.8,1.1,0
67499858a88c9300588b991b,2024-11-29T10:32:56.722Z,0,-0.1,0,0.6000000000000001,-0.4,1.8000000000000003,0
67499858a88c9300588b991c,2024-11-29T10:32:56.739Z,0.1,0,0.1,0.5,-0.30000000000000004,1.5,0
67499858a88c9300588b991d,2024-11-29T10:32:56.755Z,0.1,0,0.1,1.2000000000000002,0.8,0.5,0
67499858a88c9300588b991e,2024-11-29T10:32:56.771Z,0,-0.1,0.1,2,1.4,-0.4,0
67499858a88c9300588b991f,2024-11-29T10:32:56.788Z,0,-0.1,0,3.1,0.5,0.2,0
67499858a88c9300588b9920,2024-11-29T10:32:56.805Z,0,-0.1,0,3.5,-0.30000000000000004,0.1,0
67499858a88c9300588b9921,2024-11-29T10:32:56.822Z,0,-0.1,0,3.6000000000000005,-0.8,-0.7,0
67499858a88c9300588b9922,2024-11-29T10:32:56.838Z,0,0,-0.1,3.3000000000000007,-0.8,-1.2000000000000002,0
6749985da88c9300588b9924,2024-11-29T10:33:01.021Z,0,-0.1,-0.1,1.4,0,-0.4,0
6749985da88c9300588b9925,2024-11-29T10:33:01.038Z,0,-0.1,-0.1,1.3,-0.4,-0.1,0
6749985da88c9300588b9926,2024-11-29T10:33:01.055Z,-0.1,0,-0.1,1,-0.6000000000000001,0.5,0
6749985da88c9300588b9927,2024-11-29T10:33:01.071Z,0,0,-0.1,0.1,0.6000000000000001,0.9000000000000001,0
6749985da88c9300588b9928,2024-11-29T10:33:01.088Z,0,0,-0.1,-1,1,0.6000000000000001,0
6749985da88c9300588b9929,2024-11-29T10:33:01.105Z,0,-0.1,0,-1.3,0.1,0.1,0
6749985da88c9300588b992a,2024-11-29T10:33:01.121Z,-0.1,-0.1,0.1,-1.1,0,0.30000000000000004,0
6749985da88c9300588b992b,2024-11-29T10:33:01.138Z,-0.1,-0.1,0.1,0.1,-0.6000000000000001,1.3,0
6749985da88c9300588b992c,2024-11-29T10:33:01.155Z,0,0,0.1,0.4,-0.6000000000000001,1.4,0
6749985da88c9300588b992d,2024-11-29T10:33:01.171Z,0,0,0.1,0.6000000000000001,-1.1,1.1,0
6749985da88c9300588b992e,2024-11-29T10:33:01.188Z,0,-0.1,0.1,1.9,-0.7,1.1,0
6749985da88c9300588b992f,2024-11-29T10:33:01.205Z,0,-0.1,0,2.2,-0.4,0.8,0
6749985da88c9300588b9930,2024-11-29T10:33:01.221Z,0.1,-0.1,-0.1,1.8000000000000003,-0.7,-0.2,0
6749985da88c9300588b9931,2024-11-29T10:33:01.238Z,0.1,-0.1,-0.1,1.2000000000000002,0.5,-1.2000000000000002,0
6749985da88c9300588b9932,2024-11-29T10:33:01.255Z,0,0,-0.1,1,1.5,-0.4,0
6749985da88c9300588b9933,2024-11-29T10:33:01.271Z,-0.1,-0.1,-0.1,0.4,1.1,0.30000000000000004,0
6749985da88c9300588b9934,2024-11-29T10:33:01.288Z,-0.1,0,-0.1,-0.4,-0.8,0.5,0
6749985da88c9300588b9935,2024-11-29T10:33:01.305Z,0,0,-0.1,-1,-1.1,0.4,0
6749985da88c9300588b9936,2024-11-29T10:33:01.321Z,0,0,-0.1,-1,-0.4,0.4,0
6749985da88c9300588b9937,2024-11-29T10:33:01.338Z,0,-0.1,0,-1.1,0.8,0.2,0
6749985da88c9300588b9938,2024-11-29T10:33:01.355Z,0,0,-0.1,-1.6,1.1,0.1,0
6749985da88c9300588b9939,2024-11-29T10:33:01.371Z,0,-0.1,-0.1,-2,0.1,0.1,0
6749985da88c9300588b993a,2024-11-29T10:33:01.388Z,0,-0.1,0,-1.5,-0.30000000000000004,-0.1,0
6749985da88c9300588b993b,2024-11-29T10:33:01.405Z,0,-0.1,0,-0.1,-0.1,-0.4,0
6749985da88c9300588b993c,2024-11-29T10:33:01.421Z,0,-0.1,0.1,0.30000000000000004,1,-0.30000000000000004,0
6749985da88c9300588b993d,2024-11-29T10:33:01.438Z,0,0,0,0.30000000000000004,0.5,-0.5,0
6749985da88c9300588b993e,2024-11-29T10:33:01.455Z,0,0,0,-0.1,-0.1,-0.30000000000000004,0
6749985da88c9300588b993f,2024-11-29T10:33:01.471Z,0,-0.1,0,-0.30000000000000004,-0.30000000000000004,-0.2,0
6749985da88c9300588b9940,2024-11-29T10:33:01.488Z,0,0,0,-0.30000000000000004,-0.30000000000000004,-0.2,0
6749985da88c9300588b9941,2024-11-29T10:33:01.505Z,0,0,0,-0.7,-0.1,-0.30000000000000004,0
6749985da88c9300588b9942,2024-11-29T10:33:01.521Z,0,-0.1,0,-0.7,0.2,-0.2,0
6749985da88c9300588b9943,2024-11-29T10:33:01.538Z,-0.1,0,0,0.1,-0.1,0.2,0
6749985da88c9300588b9944,2024-11-29T10:33:01.555Z,0,-0.1,0,0.4,0,0.5,0
6749985da88c9300588b9945,2024-11-29T10:33:01.571Z,0,0,0,0.5,0,0.5,0
6749985da88c9300588b9946,2024-11-29T10:33:01.588Z,0,0,0,0.30000000000000004,-0.1,0.30000000000000004,0
6749985da88c9300588b9947,2024-11-29T10:33:01.605Z,0,-0.1,0,0.6000000000000001,-0.1,1,0
6749985da88c9300588b9948,2024-11-29T10:33:01.621Z,0,-0.1,0.1,0.8,-0.2,1,0
6749985da88c9300588b9949,2024-11-29T10:33:01.638Z,0.1,-0.1,0,0.9000000000000001,-0.7,0.5,0
6749985da88c9300588b994a,2024-11-29T10:33:01.655Z,0.1,-0.1,0,0.7,-0.6000000000000001,0,0
6749985da88c9300588b994b,2024-11-29T10:33:01.672Z,0.1,-0.1,0,0.30000000000000004,0,-0.6000000000000001,0
6749985da88c9300588b994c,2024-11-29T10:33:01.688Z,0.1,-0.1,-0.1,0,0.1,-1.3,0
6749985da88c9300588b994d,2024-11-29T10:33:01.705Z,0,-0.1,-0.1,-0.1,-0.7,-1.1,0
6749985da88c9300588b994e,2024-11-29T10:33:01.721Z,0,-0.1,-0.1,-0.30000000000000004,-0.5,-0.4,0
6749985da88c9300588b994f,2024-11-29T10:33:01.738Z,0,-0.1,-0.1,-0.8,0.6000000000000001,-0.30000000000000004,0
6749985da88c9300588b9950,2024-11-29T10:33:01.755Z,0,0,-0.1,-1.7,1,-0.5,0
6749985da88c9300588b9951,2024-11-29T10:33:01.771Z,-0.1,0,-0.1,-2.3,0.4,-0.1,0
6749985da88c9300588b9952,2024-11-29T10:33:01.788Z,-0.1,0,-0.1,-2.7,-0.4,0.6000000000000001,0
6749985da88c9300588b9953,2024-11-29T10:33:01.805Z,-0.1,-0.1,0,-2.1,-0.30000000000000004,0.9000000000000001,0
6749985da88c9300588b9954,2024-11-29T10:33:01.821Z,0,0,0.2,-0.4,0.1,1.1,0
6749985da88c9300588b9955,2024-11-29T10:33:01.838Z,0,-0.1,0.2,1.6,0.6000000000000001,1.5,0
67499862a88c9300588b9957,2024-11-29T10:33:06.021Z,0.1,-0.1,-0.1,-1.3,-0.30000000000000004,-0.30000000000000004,0
67499862a88c9300588b9958,2024-11-29T10:33:06.038Z,0.1,-0.1,-0.1,-1.5,0.8,-0.8,0
67499862a88c9300588b9959,2024-11-29T10:33:06.054Z,0,-0.1,0,-1.1,1.1,-0.1,0
67499862a88c9300588b995a,2024-11-29T10:33:06.071Z,-0.1,-0.1,0,-0.2,-0.1,1.3,0
67499862a88c9300588b995b,2024-11-29T10:33:06.088Z,-0.1,-0.1,0.1,0.4,-1.4,1.8000000000000003,0
67499862a88c9300588b995c,2024-11-29T10:33:06.104Z,0,0,0,1,-2,1.3,0
67499862a88c9300588b995d,2024-11-29T10:33:06.121Z,0,0,0,0.6000000000000001,-1,0.8,0
67499862a88c9300588b995e,2024-11-29T10:33:06.138Z,0.1,-0.1,0,0,0.6000000000000001,0.30000000000000004,0
67499862a88c9300588b995f,2024-11-29T10:33:06.155Z,0,-0.1,0,-0.30000000000000004,0.1,0.6000000000000001,0
67499862a88c9300588b9960,2024-11-29T10:33:06.171Z,0,-0.1,-0.1,-0.6000000000000001,-0.5,0.8,0
67499862a88c9300588b9961,2024-11-29T10:33:06.188Z,0,-0.1,0,-0.6000000000000001,-1.4,0.9000000000000001,0
67499862a88c9300588b9962,2024-11-29T10:33:06.205Z,0,0,0,-0.8,-0.6000000000000001,0.30000000000000004,0
67499862a88c9300588b9963,2024-11-29T10:33:06.221Z,0.1,0,0,-0.9000000000000001,0.30000000000000004,-0.1,0
67499862a88c9300588b9964,2024-11-29T10:33:06.238Z,0,0,0,-0.2,-0.30000000000000004,-0.1,0
67499862a88c9300588b9965,2024-11-29T10:33:06.254Z,0,-0.1,0,0.2,-0.2,0,0
67499862a88c9300588b9966,2024-11-29T10:33:06.271Z,0,-0.1,0,0.6000000000000001,0.30000000000000004,0.1,0
67499862a88c9300588b9967,2024-11-29T10:33:06.288Z,0,0,0,0.5,0.7,0.4,0
67499862a88c9300588b9968,2024-11-29T10:33:06.305Z,0,-0.1,-0.1,-0.2,0.7,0.8,0
67499862a88c9300588b9969,2024-11-29T10:33:06.321Z,0,-0.1,0,-0.2,-0.8,0.30000000000000004,0
67499862a88c9300588b996a,2024-11-29T10:33:06.338Z,0.1,-0.1,0,0,-0.8,-0.1,0
67499862a88c9300588b996b,2024-11-29T10:33:06.354Z,0,-0.1,0,0.6000000000000001,0,-0.30000000000000004,0
67499862a88c9300588b996c,2024-11-29T10:33:06.371Z,0,-0.1,-0.1,0.30000000000000004,1,-0.4,0
67499862a88c9300588b996d,2024-11-29T10:33:06.388Z,0,-0.1,-0.1,-0.8,1.2000000000000002,-0.30000000000000004,0
67499862a88c9300588b996e,2024-11-29T10:33:06.404Z,0,-0.1,-0.1,-1.3,-0.1,-0.8,0
67499862a88c9300588b996f,2024-11-29T10:33:06.421Z,0,-0.1,0,-0.4,0.6000000000000001,-1,0
67499862a88c9300588b9970,2024-11-29T10:33:06.438Z,0,0,0,-0.7,2,-1.2000000000000002,0
67499862a88c9300588b9971,2024-11-29T10:33:06.455Z,0,-0.1,0,-0.9000000000000001,3.1,-1.3,0
67499862a88c9300588b9972,2024-11-29T10:33:06.471Z,0,-0.1,0,-1.4,1.5,-1,0
67499862a88c9300588b9973,2024-11-29T10:33:06.488Z,0,0,0,-0.5,-1.3,-2,0
67499862a88c9300588b9974,2024-11-29T10:33:06.504Z,0,-0.1,0,0,-2.3,-2,0
67499862a88c9300588b9975,2024-11-29T10:33:06.521Z,0,-0.1,-0.1,-0.6000000000000001,-1.3,-1.9,0
67499862a88c9300588b9976,2024-11-29T10:33:06.538Z,-0.1,0,0,-0.1,0.2,-1,0
67499862a88c9300588b9977,2024-11-29T10:33:06.554Z,-0.1,-0.1,0.1,0.5,1.3,0.5,0
67499862a88c9300588b9978,2024-11-29T10:33:06.571Z,0,0,0,0.4,0.7,-0.1,0
67499862a88c9300588b9979,2024-11-29T10:33:06.588Z,0,0,-0.1,-0.8,-0.7,-0.8,0
67499862a88c9300588b997a,2024-11-29T10:33:06.604Z,0,-0.1,-0.2,-2.2,-2.3,-1.2000000000000002,0
67499862a88c9300588b997b,2024-11-29T10:33:06.621Z,-0.1,-0.1,0,-2.2,0.6000000000000001,-0.4,0
67499862a88c9300588b997c,2024-11-29T10:33:06.638Z,-0.1,0,0.1,-1,2,1,0
67499862a88c9300588b997d,2024-11-29T10:33:06.655Z,-0.1,-0.1,0.1,-0.7,0.8,1.5,0
67499862a88c9300588b997e,2024-11-29T10:33:06.671Z,0,0,0,-0.4,-1,1.3,0
67499862a88c9300588b997f,2024-11-29T10:33:06.688Z,0,-0.1,0,0.2,-1.6,0.7,0
67499862a88c9300588b9980,2024-11-29T10:33:06.705Z,0.1,-0.1,0.1,1.5,-0.6000000000000001,0.1,0
67499862a88c9300588b9981,2024-11-29T10:33:06.721Z,0,-0.1,0,2.2,0.6000000000000001,-0.6000000000000001,0
67499862a88c9300588b9982,2024-11-29T10:33:06.738Z,0,-0.1,0,1.8000000000000003,0.8,-0.8,0
67499862a88c9300588b9983,2024-11-29T10:33:06.754Z,0,0,0,1.4,-0.1,-1,0
67499862a88c9300588b9984,2024-11-29T10:33:06.771Z,0,-0.1,0,1.2000000000000002,-0.7,-1.3,0
67499862a88c9300588b9985,2024-11-29T10:33:06.788Z,0,-0.1,-0.1,0.9000000000000001,-0.4,-1.3,0
67499862a88c9300588b9986,2024-11-29T10:33:06.804Z,0,-0.1,-0.1,-0.30000000000000004,0.6000000000000001,-1.5,0
67499862a88c9300588b9987,2024-11-29T10:33:06.821Z,0,0,-0.1,-0.7,-0.1,-1.5,0
67499862a88c9300588b9988,2024-11-29T10:33:06.838Z,0,-0.1,-0.1,-1,-0.30000000000000004,-1.3,0
67499866a88c9300588b998a,2024-11-29T10:33:11.021Z,0.1,0,-0.1,0,0.1,-0.4,0
67499866a88c9300588b998b,2024-11-29T10:33:11.037Z,0,0,-0.1,-1,1.2000000000000002,-0.30000000000000004,0
67499866a88c9300588b998c,2024-11-29T10:33:11.054Z,-0.1,-0.1,-0.1,-1,0.5,0.30000000000000004,0
67499866a88c9300588b998d,2024-11-29T10:33:11.071Z,-0.1,0,0,-0.8,-0.6000000000000001,0.7,0
67499866a88c9300588b998e,2024-11-29T10:33:11.088Z,0,0,0,-0.9000000000000001,-0.6000000000000001,0.9000000000000001,0
67499866a88c9300588b998f,2024-11-29T10:33:11.104Z,0,-0.1,0,-1.1,-0.4,1,0
67499866a88c9300588b9990,2024-11-29T10:33:11.121Z,0,-0.1,0,-1,-0.5,0.6000000000000001,0
67499866a88c9300588b9991,2024-11-29T10:33:11.138Z,0.1,-0.1,0,0.1,-1.4,0.30000000000000004,0
67499866a88c9300588b9992,2024-11-29T10:33:11.154Z,0.1,-0.1,0,1,-0.9000000000000001,-0.1,0
67499866a88c9300588b9993,2024-11-29T10:33:11.171Z,0.1,-0.1,0,1.9,0.6000000000000001,-0.4,0
67499866a88c9300588b9994,2024-11-29T10:33:11.188Z,0,0,-0.1,1.5,1.1,-0.7,0
67499866a88c9300588b9995,2024-11-29T10:33:11.204Z,-0.1,-0.1,-0.1,-0.5,-1.1,-0.30000000000000004,0
67499866a88c9300588b9996,2024-11-29T10:33:11.221Z,-0.1,-0.1,-0.1,-0.7,-1,-0.1,0
67499866a88c9300588b9997,2024-11-29T10:33:11.238Z,0,0,0,-0.7,-0.1,0.5,0
67499866a88c9300588b9998,2024-11-29T10:33:11.254Z,0,0,0,-0.8,0.1,0.6000000000000001,0
67499866a88c9300588b9999,2024-11-29T10:33:11.271Z,0.1,0,0,-0.6000000000000001,0.30000000000000004,0.30000000000000004,0
67499866a88c9300588b999a,2024-11-29T10:33:11.288Z,0,-0.1,0,-0.2,0.6000000000000001,0.4,0
67499866a88c9300588b999b,2024-11-29T10:33:11.304Z,0,-0.1,0,0.1,1.1,0.7,0
67499866a88c9300588b999c,2024-11-29T10:33:11.321Z,0,-0.1,0.1,0.7,0.4,0.30000000000000004,0
67499866a88c9300588b999d,2024-11-29T10:33:11.338Z,0,-0.1,0.1,1.5,-0.4,0.1,0
67499866a88c9300588b999e,2024-11-29T10:33:11.354Z,0,-0.1,0.1,2,-0.6000000000000001,-0.2,0
67499866a88c9300588b999f,2024-11-29T10:33:11.371Z,0,-0.1,0,2.2,-0.2,-0.4,0
67499866a88c9300588b99a0,2024-11-29T10:33:11.388Z,0,-0.1,-0.1,1.8000000000000003,-0.1,-0.8,0
67499866a88c9300588b99a1,2024-11-29T10:33:11.404Z,0,-0.1,-0.1,1.4,-0.2,-0.5,0
67499866a88c9300588b99a2,2024-11-29T10:33:11.421Z,0,0,-0.1,0.8,0.1,-0.4,0
67499866a88c9300588b99a3,2024-11-29T10:33:11.438Z,-0.1,0,-0.1,0.8,-0.2,0,0
67499866a88c9300588b99a4,2024-11-29T10:33:11.454Z,-0.1,0,-0.1,0.30000000000000004,-0.1,0.4,0
67499866a88c9300588b99a5,2024-11-29T10:33:11.471Z,-0.1,0,-0.1,-0.6000000000000001,-0.2,0.8,0
67499866a88c9300588b99a6,2024-11-29T10:33:11.488Z,-0.1,-0.1,-0.2,-1.7,-0.1,1.2000000000000002,0
67499866a88c9300588b99a7,2024-11-29T10:33:11.504Z,0,-0.1,0,-2.2,-0.6000000000000001,1.3,0
67499866a88c9300588b99a8,2024-11-29T10:33:11.521Z,0.1,-0.1,0,-2,-0.6000000000000001,0.8,0
67499866a88c9300588b99a9,2024-11-29T10:33:11.538Z,0,0,0.1,-1.3,0,0.4,0
