acceleration.x_mean,acceleration.x_std,acceleration.x_max,acceleration.x_min,acceleration.x_var,acceleration.x_freq_mean,acceleration.x_freq_max,acceleration.x_freq_min,acceleration.x_freq_var,acceleration.y_mean,acceleration.y_std,acceleration.y_max,acceleration.y_min,acceleration.y_var,acceleration.y_freq_mean,acceleration.y_freq_max,acceleration.y_freq_min,acceleration.y_freq_var,acceleration.z_mean,acceleration.z_std,acceleration.z_max,acceleration.z_min,acceleration.z_var,acceleration.z_freq_mean,acceleration.z_freq_max,acceleration.z_freq_min,acceleration.z_freq_var,rotationRate.alpha_mean,rotationRate.alpha_std,rotationRate.alpha_max,rotationRate.alpha_min,rotationRate.alpha_var,rotationRate.alpha_freq_mean,rotationRate.alpha_freq_max,rotationRate.alpha_freq_min,rotationRate.alpha_freq_var,rotationRate.beta_mean,rotationRate.beta_std,rotationRate.beta_max,rotationRate.beta_min,rotationRate.beta_var,rotationRate.beta_freq_mean,rotationRate.beta_freq_max,rotationRate.beta_freq_min,rotationRate.beta_freq_var,rotationRate.gamma_mean,rotationRate.gamma_std,rotationRate.gamma_max,rotationRate.gamma_min,rotationRate.gamma_var,rotationRate.gamma_freq_mean,rotationRate.gamma_freq_max,rotationRate.gamma_freq_min,rotationRate.gamma_freq_var,label
-0.01595404065,0.02259839182,0.1019094981,-0.09053405694,0.0005106873127,0.2468810027,9.572424388,0.0523660929,0.3976703185,-0.05117732885,0.01618757348,-0.009875582085,-0.1010003279,0.000262037535,0.1693885217,30.70639731,0.002528609153,1.699739405,-0.06046192859,0.02295772409,0.01538101732,-0.1101352455,0.0005270570952,0.3113165273,36.27715715,0.0552128017,2.412176105,0.09377484586,0.6457752107,2.723400817,-1.256848057,0.4170256228,6.728655113,99.5983875,1.456470499,209.7997815,-0.1723964972,0.5666985088,1.681273828,-1.815594083,0.3211471999,5.637258775,103.4378983,1.195303859,178.4208176,0.1144290098,0.4154715839,1.379328764,-1.420965968,0.172616637,3.341078662,68.65740587,0.1649188972,100.0909579,1
-0.002974328791,0.02766139415,0.07765050605,-0.102066948,0.0007651527264,0.2046887878,4.443542686,0.0006900783455,0.4217369623,-0.0566840187,0.01386270954,0.0007523298338,-0.08600861845,0.0001921747158,0.1616579503,34.01041122,0.0005860600129,2.016826148,-0.07618197856,0.03420504915,0.2920023019,-0.2037868037,0.001169985387,0.5738566191,45.70918713,0.0264259226,3.853726142,-0.07901759667,0.6739855237,3.131643093,-3.445337087,0.4542564862,7.801474502,96.45199188,1.844028526,214.9828992,-0.3155927281,0.8839900384,1.098671505,-4.523021737,0.7814383879,7.812491486,189.3556369,1.138378324,466.8058332,-0.1664445404,0.8984154939,1.88176062,-5.023015817,0.8071503996,8.05774684,119.207826,0.8994788235,435.1780763,1
-0.009692562248,0.02392877235,0.09414476453,-0.07292128181,0.0005725861462,0.2433940452,5.815537349,0.04744339041,0.3401058981,-0.0568477586,0.01059438921,-0.0008131562044,-0.1014571495,0.0001122410827,0.2102777801,34.10865516,0.05319545618,1.962016259,-0.07640664448,0.02010205275,-0.02279911127,-0.1931928725,0.0004040925247,0.29798297,45.84398669,0.04791427285,3.656042764,-0.04004494987,0.4788166522,1.979785465,-1.731749764,0.2292653864,5.742626182,81.78931129,1.556585361,105.3143698,-0.1033151016,0.5407049478,1.426836357,-2.689088082,0.2923618406,5.07813828,71.55936056,0.7790796433,155.7416602,0.1177892199,0.4741261549,1.95442452,-0.996919573,0.2247956108,3.882013554,78.36718882,0.03522771594,127.9071218,1
-0.008496507015,0.02023970767,0.0684331274,-0.1174529055,0.0004096457667,0.1531267494,5.097904209,0.003916184299,0.2652443917,-0.06024793009,0.01391410095,-0.0181196657,-0.1012099206,0.0001936022054,0.1672613156,36.14875806,0.001096633569,2.265879222,-0.0731534664,0.02039192685,0.09272936296,-0.112066784,0.0004158306808,0.2850677668,43.89207984,0.04697484702,3.378676734,-0.08000450904,0.5760635571,2.709587706,-1.883020005,0.3318492218,4.887784985,88.47059646,0.5714495784,178.7276747,-0.09526014263,0.6345729223,2.959965324,-2.566437611,0.4026827937,7.285881248,92.33449615,1.805120147,193.5676248,-0.04338327083,0.5535151287,1.742060901,-3.37997926,0.3063789977,4.870060043,75.54450811,0.4478796734,160.9327997,1
-0.005067591031,0.02579975032,0.09808150651,-0.09827824267,0.0006656271163,0.3303135543,4.418865073,0.05529210224,0.3050118858,-0.06103600183,0.01466235865,0.001995662706,-0.1015208919,0.0002149847612,0.2434490299,36.6216011,0.05414675276,2.304744554,-0.06574746825,0.02283340187,0.006992709656,-0.1306213513,0.0005213642409,0.2215265748,39.44848095,0.003069701013,2.856860906,0.0654180967,0.5826933394,2.195249883,-1.299011232,0.3395315278,6.261919869,97.16698737,1.496572484,166.7354611,-0.04748821563,0.6647423545,1.684117046,-4.197149067,0.4418823978,8.185122059,97.24946248,2.379839995,199.0444115,0.04272919612,0.6552405154,1.724273408,-2.410983627,0.4293401331,5.124574997,102.2624228,0.5637490106,232.0089413,1
-0.1687222331,0.3517219502,1.396848251,-1.816497227,0.1237083302,4.854677807,101.2333398,1.669145493,67.61370836,5.494799666,0.4182059163,6.199015918,4.026838339,0.1748961884,9.450433076,3296.879799,1.098993799,18131.14615,8.088436123,0.2887384911,9.08521522,7.00347593,0.08336991627,11.36034547,4853.061674,1.076126082,39174.56048,-0.4016618765,1.512654803,8.881147062,-12.18574536,2.288124553,27.0627711,240.9971259,9.295107638,734.9923856,0.664949795,4.668044327,65.49915371,-3.902405204,21.79063784,85.9138187,405.8636009,35.64598793,5936.702758,0.5040526784,1.635793814,17.64668617,-1.331735438,2.675821402,24.746315,302.4316071,8.752877742,1142.878376,2
0.2415537072,0.3519966127,1.197448583,-0.3768138371,0.1239016154,3.128168802,144.9322243,0.4938988711,99.44054363,6.391624067,0.3982562057,6.995266145,5.291161259,0.1586080054,8.998558338,3834.97444,0.5556594671,24525.74707,7.387298816,0.349639687,8.232652047,6.760182469,0.1222479107,9.68387018,4432.379289,0.4518457084,32722.75943,-0.02239919941,1.638574271,5.62864588,-5.777577517,2.684925642,17.68185085,257.8711534,4.516053838,1295.923644,0.3880180368,2.033243049,12.83472557,-3.344350086,4.134077295,25.69625726,265.9350735,7.405165579,1906.349461,0.2077952968,1.163630147,2.813531246,-10.86941392,1.35403512,16.0755097,189.44803,5.279262594,578.5523557,2
0.1086307005,0.2599703679,0.7932812416,-0.3262960302,0.06758459219,1.635835154,82.53185488,0.2683719035,44.88759153,3.780968305,0.2922439214,4.854367262,3.460719394,0.08540650959,5.672910034,2268.580983,0.1947437772,8596.409386,9.043563011,0.1656899897,9.272114112,8.331985823,0.02745317267,10.14797707,5426.137807,0.0903966281,48985.08218,0.08964900256,1.354050163,3.867646498,-5.919524448,1.833451843,17.19204028,180.7187034,5.035457876,807.4935711,0.1782741517,2.301557014,12.59604119,-18.01009674,5.29716469,30.58686118,305.3108491,9.201832215,2256.514576,0.8741848003,3.143438093,19.99471438,-4.655348506,9.881203045,25.39929482,524.5108802,2.587320391,5732.235886,2
-0.3117555612,0.1966172716,0.3332919215,-0.8173652383,0.03865835149,1.37908,187.0533367,0.04067656458,79.56940886,4.313055813,0.8484241851,6.388235238,3.497330374,0.7198235979,9.187357914,2587.833488,1.000858285,11508.23706,8.727634171,0.5164881732,9.302991797,7.322921061,0.2667600331,11.66986557,5236.580503,0.5569479414,45726.56243,-0.1593549752,1.199987819,8.570912244,-4.728842326,1.439970767,17.82553068,145.136567,5.855390146,560.0293503,0.2433122113,1.333987289,3.593943102,-14.18134917,1.779522087,20.82017391,161.7245705,7.493074368,667.9745876,0.1797017732,0.7513011887,4.3840673,-1.848903462,0.5644534761,5.770531954,107.8210639,0.2613934167,324.1842296,2
0.1618239294,0.1694575888,0.5946654305,-0.24067208,0.02871587441,1.132194395,97.09435762,0.1480195316,31.6311351,5.229937537,0.1056087872,5.522190582,5.019114552,0.01115321594,5.8818159,3137.962522,0.1072188618,16383.433,8.27926886,0.09181041909,8.893298021,8.013837684,0.008429153054,9.48556128,4967.561316,0.4307098628,41042.8489,0.07508431083,1.040774134,2.91530162,-5.805078194,1.083210799,13.00112405,155.1093444,3.677738924,483.1966344,-0.2695514331,1.002533912,1.785249398,-10.74617262,1.005074245,15.45764857,161.7308599,5.553368454,406.6953582,-0.01131388907,0.7516307335,3.331874147,-2.484909172,0.5649487595,7.971715186,145.599633,1.760019993,274.9328664,2
0.146909608,0.1861047825,0.7886406653,-0.1365455455,0.03463499007,1.789300962,88.14576481,0.4605214841,30.49422088,2.888768617,0.1298209893,3.20359268,2.404424992,0.01685348925,4.204657271,1733.26117,0.4191164842,4999.406571,9.352147073,0.05444066807,9.693042149,9.092934344,0.00296378634,10.17929291,5611.288244,0.3228429567,52375.75023,-0.018394158,1.179276806,3.617633117,-10.90668723,1.390693785,18.18920849,182.6211851,6.705339849,502.3812791,0.4449132905,2.211620853,30.71528792,-3.751282607,4.891266796,40.25318564,266.9479743,16.34172474,1428.318558,0.2825240009,0.7932263325,7.435378688,-0.8229098861,0.6292080146,10.51747003,169.5144006,3.003002429,314.1703116,2
0.4779189348,0.338570838,1.40062382,-0.4971613554,0.1146302124,3.220282139,286.7513609,0.5158736863,195.3371851,4.812793285,0.3678099243,5.436065716,3.959705729,0.1352841404,6.473172451,2887.675971,0.1035111546,13936.92076,8.476132226,0.2202999816,9.092099776,7.999724934,0.04853208189,10.04666435,5085.679336,0.2679166141,43035.02576,0.1474745416,1.115518106,2.828472404,-6.006271689,1.244380644,9.643462845,180.9421401,1.671294199,665.4368746,-0.07909403236,1.656198203,8.128399936,-11.16860265,2.742992486,27.18357706,184.4431076,10.27826617,907.8591571,0.03448914099,1.246555358,3.637855693,-8.91585411,1.55390026,15.65332679,164.2952058,4.334365928,686.4733164,2
0.2393811243,0.1672847999,0.7793073155,-0.05614915128,0.02798420429,1.207710395,143.6286746,0.139761365,49.68596757,5.848742513,0.2252599232,6.066683652,4.71088336,0.05074203302,8.002522972,3509.245508,0.5499814711,20491.02749,7.821585459,0.1576555698,8.583900101,7.642695632,0.0248552787,9.165585853,4692.951275,0.2918331082,36637.1998,0.2248014356,0.8086021157,7.064729844,-1.219213709,0.6538373815,11.61186095,134.8808614,3.760369378,287.1346881,0.1574113372,0.5991173385,2.117275411,-1.883897887,0.3589415853,6.49608159,100.8527322,1.520073817,187.673931,0.2025275912,0.6664003413,3.518526117,-1.628149696,0.4440894149,5.519518068,121.5165547,0.3731174428,260.1549349,2
0.554362649,0.1443322991,1.029598667,0.3307475824,0.02083181256,1.391435366,332.6175894,0.1011433258,194.9329313,5.76671069,0.2998648745,6.140022673,5.173255631,0.08991894293,7.75603369,3460.026414,0.4556867553,19946.67669,7.855980754,0.2177566019,8.231090134,7.374300069,0.04741793768,9.112294709,4713.588453,0.136454735,36975.2296,0.09355892799,1.418591195,16.1838092,-5.100137585,2.012400978,23.16841913,179.150144,9.01266602,673.9045047,-0.1260238902,0.7743581009,4.25530049,-4.024833163,0.5996304685,11.55324697,98.98318921,4.110000495,235.2303475,0.07901692902,0.426704524,1.241459336,-1.39078346,0.1820767508,4.067305213,61.44952642,0.6980873229,96.2672071,2
-0.04073802654,0.2544762877,0.5966841305,-0.4335082991,0.06475818099,1.703697009,93.5461453,0.4037030644,36.883319,6.676870379,0.1285385158,6.869200338,6.103326537,0.01652215005,7.872554584,4006.122227,0.3582699063,26696.27848,7.126258299,0.1243151812,7.906503164,6.873892072,0.01545426428,8.593532326,4275.754979,0.5254213908,30405.54271,0.2208109275,0.6929700142,2.274042548,-5.205912661,0.4802074406,11.08473622,132.4865565,4.070599853,194.0273594,0.2365098216,0.6974426166,2.328997705,-1.493314249,0.4864262034,6.265961699,141.905893,1.005835402,285.6691573,0.01670685192,0.3984845222,0.9824041194,-1.84630699,0.1587899144,3.947311116,71.61816255,0.8440359731,79.70136503,2
-0.02246214779,0.153890165,0.5438164315,-0.9598203168,0.02368218288,1.165657552,17.66977089,0.05481101883,13.12959886,-0.01315538506,0.05726521354,0.1222463665,-0.3808014966,0.003279304682,0.412670828,7.893231034,0.0008509929128,1.897844786,-0.02883702276,0.1387372704,0.4964027335,-0.915508835,0.01924803019,1.05752865,17.73577679,0.05380173214,10.91014757,0.3290244113,2.882367853,18.24916972,-9.274020987,8.308044438,21.94433314,338.8179619,1.230199138,4559.919099,0.7904502059,3.613448037,23.20027232,-4.068209479,13.05700672,24.6144792,474.2701235,0.3712174729,7590.161355,0.9666584683,4.803359052,32.0569558,-3.188833179,23.07225818,33.69793205,661.4033958,0.6851784199,13245.38918,2
-0.007401257993,0.06353515991,0.1537642668,-0.1989959621,0.004036716545,0.519734161,12.43953098,0.05725633894,2.180736784,-0.02221192592,0.03047199664,0.04749526538,-0.1025258163,0.0009285425795,0.232484148,13.32715555,0.00264160299,0.798169918,-0.02404500253,0.04504063546,0.1960928853,-0.1275553974,0.002028658842,0.4827047821,14.42700152,0.09854941368,1.329060028,-0.1511869085,0.8899299649,1.919730956,-3.073519672,0.7919753424,6.382260693,136.8756217,0.02645384695,447.3744673,0.1442176699,1.008884884,4.592771596,-3.64994873,1.017848709,10.77937201,152.0337732,2.260915138,505.9757575,-0.04924320026,1.329594406,3.655898042,-3.028259088,1.767821283,10.32876582,227.3578688,1.013089764,953.6964809,2
0.00118306432,0.05376334182,0.1898828323,-0.1732778667,0.002890496924,0.5021674113,9.410853777,0.1032028008,1.480075333,-0.01867806278,0.03134512265,0.05690316858,-0.09673997587,0.000982516714,0.3224409037,11.20683767,0.05508932466,0.6938813928,-0.01452138012,0.05422252545,0.2055868616,-0.3054562203,0.002940082266,0.531028393,9.195796886,0.06400296595,1.605640412,-0.009750049033,1.697774225,6.162091973,-4.414992826,2.882437319,13.02560767,230.9045135,1.147321812,1556.970537,0.2830578047,2.122378675,9.278684355,-5.491089344,4.50449124,20.48147145,325.293493,3.690550932,2326.772612,0.02402021181,1.691948625,5.154515728,-4.466072804,2.862690148,13.39773038,283.8139328,1.517740026,1535.598402,2
0.003668986491,0.09347097683,0.3432686083,-0.3728396571,0.008736823509,0.7701271912,17.00592127,0.1012145692,4.648338269,-0.01877878761,0.03977231645,0.08376957252,-0.1369478662,0.001581837156,0.2826985517,11.26727257,0.00274211892,1.079187704,-0.02651335865,0.08073988911,0.1765207543,-0.2560211092,0.006518929694,0.6187919257,15.90801519,0.03984613566,3.943710352,-0.07328081851,2.216365368,4.790394937,-5.95573205,4.912275442,15.3391602,411.5266849,0.8746521241,2710.385201,-0.1086878453,2.153892224,5.851475904,-6.711981524,4.639251712,15.16796397,310.818111,0.4207991856,2555.932473,-0.05532128775,1.722377125,4.534386552,-6.29665283,2.966582961,13.12706966,264.1323788,0.4874834568,1606.499502,2
-0.0112834971,0.05877600721,0.1042894798,-0.3045680432,0.003454619024,0.52730836,8.257056224,0.04322159255,1.867653073,-0.0200659208,0.03647077872,0.1480576759,-0.06949052848,0.0013301177,0.2787075857,12.03955248,0.001495881797,0.9606472907,-0.03288140055,0.04973005847,0.2031683825,-0.2983766145,0.002473078715,0.7805775964,19.72884033,0.2610620448,1.520784668,0.19301249,1.234004302,6.512388823,-2.67334255,1.522766617,13.41212406,161.3808234,3.152902015,754.6044244,0.1716862625,1.722298771,10.92557385,-5.550240463,2.966313058,23.99997065,213.2294053,7.807714532,1218.508634,0.05688121474,1.157123348,4.291333004,-5.370144341,1.338934442,12.19211887,198.1886854,2.805972506,655.3152519,2
0.002962929611,0.1027325867,0.4625750243,-0.2146527449,0.01055398437,0.7432247144,17.40225092,0.04658305911,5.774721032,-0.03590255216,0.05215957938,0.1324582173,-0.2760371243,0.002720621721,0.4675377323,21.5415313,0.05714674284,2.184456831,-0.01905582214,0.09492127655,0.5350433696,-0.3269763983,0.009010048742,0.7609717401,16.8137488,0.04991174548,5.035815821,-0.2282557994,2.938749534,6.624980471,-16.21585085,8.636248821,21.56010767,439.9548006,1.055445816,4739.535227,-0.8823160201,5.999857602,18.31260078,-28.68988868,35.99829125,38.85437642,1083.385909,0.1347001664,20520.40282,-0.6922885792,4.123667196,11.23467567,-22.50917566,17.00463114,32.13874436,668.1549074,2.51974943,9440.433252,2
-0.005314418056,0.04562525387,0.1854235095,-0.2014297994,0.002081663791,0.4045100035,8.805307818,0.0614699815,1.100234091,-0.01843527126,0.01846999036,0.03802495756,-0.07216312946,0.0003411405437,0.1505536829,11.06116276,0.002823135311,0.3855923101,-0.02026770514,0.02749070885,0.1023327194,-0.07696238411,0.0007557390733,0.3097548517,12.16062308,0.06005860516,0.6032075598,0.06097440165,0.399361169,2.368069977,-0.9001957722,0.1594893433,5.033643081,51.23537258,1.36307338,72.42728055,0.08474740332,0.4236697766,1.418324508,-1.279072483,0.1794960796,4.614031844,64.27897761,1.042017447,90.53813522,0.1267353024,0.8377099303,3.462617397,-1.951035832,0.7017579273,6.270218879,138.205082,0.5023610234,390.6744558,2
0.0003714816961,0.04110563796,0.1817946953,-0.09992241833,0.001689673472,0.3669264862,6.549377774,0.04119134411,0.8775621626,-0.02260085002,0.01365327426,0.008250024713,-0.05154835372,0.000186411898,0.1177492119,13.56051001,0.001928930306,0.404274903,-0.02253594719,0.02055376918,0.01627794086,-0.1013281717,0.0004224574277,0.2397545077,13.52156832,0.03949057473,0.5002911247,0.118927196,0.3665466771,1.162502831,-1.244631385,0.1343564665,3.264561205,71.35631759,0.3933297513,78.30837032,-0.0835566657,0.5239514708,1.331087401,-1.75460012,0.2745251437,4.284833359,114.8066549,0.5453843529,150.269794,0.212592747,0.5882785265,1.910661288,-1.275200653,0.3460716248,4.798681574,127.5556482,0.4290494136,211.386964,2
-0.0008602751557,0.03395452658,0.122137954,-0.08886652975,0.001152909875,0.2306322375,6.01275218,0.001844571568,0.6378458304,-0.02279417709,0.01911390733,0.09705615591,-0.07594305154,0.0003653414532,0.2395536942,13.67650625,0.05408776702,0.4731982635,-0.01637863786,0.03162948681,0.1379124459,-0.1115550213,0.001000424436,0.2369913485,9.827182715,0.008287978726,0.7040452047,0.209813163,1.544747578,9.273812933,-5.994066496,2.386245081,12.5435282,209.0242051,0.971542065,1298.433642,-0.2110404621,0.7824474605,1.488838258,-3.126368661,0.6122240285,5.907736571,138.3392422,0.3807656928,358.5436877,0.05953323763,0.6870955309,2.572981219,-1.88290408,0.4721002686,4.688715987,116.587314,0.04347592351,262.9305271,2
-0.005974712651,0.05189784329,0.1498104698,-0.3822535889,0.002693386139,0.7045919095,6.682452937,0.2113429275,1.138306853,-0.002594267084,0.05418281852,0.1848669898,-0.2189484299,0.002935777823,0.4296949381,8.161865252,0.005992475815,1.577931309,0.00120002913,0.07479515836,0.3108684554,-0.2807032124,0.005594315714,0.740962806,11.15143468,0.1574702416,2.802833274,-0.2826267298,2.790510921,11.32176217,-11.3981568,7.786951198,23.87256907,478.4616481,3.469710006,4142.410934,-0.09611637089,2.242546062,5.154675689,-10.9578565,5.029012841,17.97637825,389.6656835,2.268719157,2694.771531,0.08339674472,2.53364193,9.186785459,-7.948122716,6.41934143,22.21394871,463.6600828,4.135416332,3355.89901,2
0.001476624,0.019434224,0.099403707,-0.04756546,0.000377689,0.212744998,3.023091941,0.052529039,0.182283571,0.000190559,0.00755187,0.0207784,-0.025918877,5.70E-05,0.050836484,0.961339954,0.000135873,0.031598851,-0.001971703,0.017927184,0.041779135,-0.087512882,0.000321384,0.197202774,3.132093678,0.049306527,0.155952613,-0.021551428,0.21756272,0.532766948,-0.60312446,0.047333537,1.621365914,40.39649803,0.00807678,26.00263973,-0.005671694,0.356491909,0.727898319,-4.414727429,0.127086481,5.965221436,47.57886922,1.796690937,40.56023636,-0.013688166,0.312479175,0.822732167,-0.943945198,0.097643235,2.91710163,49.070599,0.423210511,50.09123536,3
-0.004392722,0.026120716,0.10192308,-0.197165132,0.000682292,0.429520575,3.309804358,0.162268066,0.235782476,-0.001644041,0.014345622,0.037100463,-0.099970892,0.000205797,0.185662323,1.979051854,0.054323457,0.090423547,0.003647709,0.028688017,0.300079652,-0.073225666,0.000823002,0.440935109,4.893263587,0.163756357,0.3065381,0.067881635,0.266311426,1.013250672,-0.589676737,0.070921776,2.547646472,45.34042019,0.475833573,38.75639101,-0.015643325,0.21824016,0.494475464,-1.344765382,0.047628768,2.153000932,33.52419663,0.344794447,24.04104691,0.016992735,0.373930078,3.130250844,-1.084287313,0.139823703,6.032531751,44.26879136,1.724515124,47.53621063,3
-0.00238873,0.024989485,0.053108593,-0.172963343,0.000624474,0.322065819,4.946665925,0.09566328,0.273757374,5.66E-05,0.0121231,0.037068376,-0.086618981,0.00014697,0.160766033,1.794307582,0.033960532,0.062190964,0.002142176,0.020180731,0.094777656,-0.100880065,0.000407262,0.304944768,2.717305688,0.1065941,0.15371192,0.109644151,0.398790813,1.759663149,-1.186270557,0.159034112,2.735972117,71.16954222,0.029803185,94.98899369,-0.025405919,0.346260585,1.023450912,-0.858944043,0.119896392,3.46007174,55.25617744,0.720687764,60.23311908,-0.021751905,0.761925955,2.282233392,-6.135763363,0.580531161,10.29635541,124.0649022,3.25038496,242.0071179,3
0.001106506,0.022721454,0.101599511,-0.05249514,0.000516264,0.233677062,5.024129192,0.054192487,0.255372066,0.001007331,0.012913161,0.097559482,-0.030047322,0.00016675,0.17048373,1.879528257,0.05242369,0.071427216,0.001840738,0.027184224,0.101746601,-0.088706101,0.000738982,0.263610348,4.269565496,0.05268779,0.375192814,0.160434143,0.643627777,3.77137555,-1.909754939,0.414256715,4.692519701,113.8028098,0.188057969,241.5634997,-0.018670725,0.298669326,1.408666786,-0.984787476,0.089203366,2.760955793,48.95149344,0.474446354,46.01909712,0.011873422,0.52283118,1.298237069,-2.363804193,0.273352443,4.741658872,89.50059586,0.874073211,141.3393712,3
-0.003312422,0.021565496,0.058492063,-0.099577569,0.000465071,0.234274771,3.338242133,0.049655034,0.230275918,0.000511634,0.009735345,0.040660047,-0.021544022,9.48E-05,0.070720261,1.228927866,0.001099209,0.051927091,-0.00190801,0.03275656,0.197446781,-0.281863983,0.001072992,0.58674283,4.629931368,0.10706347,0.300639484,0.033687149,0.480173171,2.800679419,-1.462459077,0.230566274,4.114163288,72.3079003,0.472214243,121.8637532,-0.084214793,0.620469774,0.98878689,-4.772793733,0.38498274,7.425195504,83.25360773,1.998235084,179.7264118,0.016003384,0.334541699,1.15680093,-0.947821323,0.111918149,3.170818937,54.05942616,0.570926527,57.13854321,3
-0.000995701,0.008161022,0.017571562,-0.027580061,6.66E-05,0.054591185,1.352589033,0.000262408,0.037509422,0.000691404,0.002857467,0.016895126,-0.003136167,8.17E-06,0.020710848,0.414842623,0.000298259,0.004748792,0.002993804,0.018285007,0.099373802,-0.043115995,0.000334341,0.214309783,2.80825065,0.055655923,0.159719587,0.025561302,0.249193298,0.628387421,-0.659485213,0.0620973,1.64916829,42.0476539,0.007819955,34.86855462,0.0335615,0.268723379,0.657044162,-0.930954109,0.072212254,2.317042902,40.6242376,0.33225623,38.56227719,-0.029476184,0.102358455,0.201212146,-0.236090658,0.010477253,0.744342585,17.84324575,0.049279834,6.243136048,3
-0.001182698,0.007673974,0.025491051,-0.020889316,5.89E-05,0.054435164,1.098442093,0.001237003,0.033151112,0.000188862,0.005020617,0.016343382,-0.014884448,2.52E-05,0.034096424,0.858450675,4.44E-05,0.013957585,0.003317204,0.022417266,0.096543564,-0.040723072,0.000502534,0.180119277,3.784071891,0.000810063,0.275177103,-0.003672274,0.255901292,0.878311185,-0.679197583,0.065485471,2.719467918,36.92492487,0.660819782,31.8383828,0.033012687,0.273988426,0.998957351,-0.617469316,0.075069658,2.085497735,49.11830402,0.133355386,41.2713266,-0.049947751,0.135432009,0.205646786,-0.516867037,0.018341829,0.904258094,29.96865052,0.006545568,11.66593965,3
0.0018926,0.016078321,0.047840962,-0.100490539,0.000258512,0.183252099,2.320472357,0.049442222,0.123416753,-0.000862393,0.006876915,0.028704354,-0.019595582,4.73E-05,0.054476876,1.250158332,0.003994978,0.025806384,0.004586916,0.019683465,0.047170493,-0.19046282,0.000387439,0.298308371,2.752149793,0.100180927,0.155711839,-0.002004048,0.247761905,0.949527717,-1.16028304,0.061385961,2.588528443,42.92396697,0.494064168,30.07212116,-0.016404287,0.322385806,1.336736506,-0.973018715,0.103932608,2.874858794,47.51321614,0.433726863,54.1522796,0.024545523,0.268619782,1.969858216,-0.51171088,0.072156588,3.02762098,38.32654964,0.631389622,34.41679674,3
0.003308923,0.023309516,0.100226856,-0.092333981,0.000543334,0.255144473,3.842540862,0.053086752,0.266927456,0.001360858,0.00782146,0.034842755,-0.022922792,6.12E-05,0.061507322,1.163306373,0.000494514,0.033971974,0.002815208,0.022956313,0.091654998,-0.086225126,0.000526992,0.241912533,3.633271326,0.048062305,0.261901942,-0.048929798,0.588800194,1.346764155,-3.718462183,0.346685669,5.493403748,86.5401939,0.806856641,178.9237061,-0.11943543,0.642266198,5.548626573,-4.328794562,0.412505869,9.941966201,71.66125818,3.318419451,156.8072165,0.171446683,0.657682821,3.186883982,-2.28033979,0.432546693,7.955451888,102.8680096,2.104190846,213.4426331,3
-0.000888092,0.026946743,0.089324442,-0.082623092,0.000726127,0.256994798,4.377283975,0.050145377,0.369376942,-0.001009232,0.011173552,0.041235819,-0.04906198,0.000124848,0.07336419,1.971275504,0.000210698,0.07001293,0.00510483,0.022752149,0.061314395,-0.054832362,0.00051766,0.147281456,4.735243174,0.002158606,0.304022243,0.031908854,0.287403092,0.97885883,-0.666434527,0.082600537,3.024828711,60.55097026,0.694980281,40.93903792,-0.020641021,0.313662809,0.69352123,-1.241794242,0.098384358,2.420203876,54.75837139,0.258257449,53.33047464,0.038005861,0.564944513,1.384923305,-1.729986816,0.319162302,4.050807458,103.2357385,0.282677426,175.6358453,3
-0.494282683,0.0486742,-0.302453001,-0.598201082,0.002369178,0.837977678,296.5696096,0.048755545,147.3061531,5.368778549,0.07892613,5.479257545,5.18749359,0.006229334,5.844588854,3221.26713,0.103250741,17263.84202,8.262635927,0.059893551,8.395611444,8.104698149,0.003587237,8.569634057,4957.581556,0.00244748,40891.4016,0.051954251,0.309659458,0.986121393,-0.632884709,0.09588898,2.650101555,49.77606041,0.358610526,52.03400728,0.029605537,0.293275935,1.374318424,-0.596287963,0.086010774,2.841023658,45.2815941,0.58700418,43.97493076,0.001943338,0.17485322,0.460485198,-1.044568638,0.030573648,2.101447522,24.47677502,0.527343379,13.89979965,3
-0.34157245,0.053255309,-0.24869708,-0.509472146,0.002836128,0.630828502,204.9434699,0.000400838,71.30393914,5.617716534,0.098451792,5.798666666,5.366912794,0.009692755,6.3174259,3370.62992,0.148029248,18901.13952,8.138257986,0.059192023,8.292896318,7.903601202,0.003503696,8.583697965,4882.954792,0.0453208,39667.16467,0.036408856,0.510280839,2.303186577,-1.079188299,0.260386535,4.645175642,89.21473162,0.672052691,135.1892405,-0.057718696,0.387799271,0.983524925,-1.441353825,0.150388275,3.036538733,58.39454252,0.265519561,82.86087785,-0.036418342,0.224425743,0.625102218,-1.44536635,0.050366914,2.363385635,43.0401728,0.454484434,25.37996732,3
-0.322459655,0.067576368,-0.139704949,-0.443439883,0.004566565,0.793838731,193.4757931,0.032899304,64.49333033,5.598449449,0.115619154,5.778012082,5.299305885,0.013367789,6.451379419,3359.069669,0.174113715,18771.96875,8.157286787,0.073302086,8.329778516,8.006042412,0.005373196,8.766405619,4894.372072,0.148199746,39851.16531,-0.017752753,0.354878495,1.155200756,-1.859980451,0.125938746,3.484487762,55.33021736,0.619415202,63.48475014,-0.052701084,0.401196109,0.792469019,-1.386354188,0.160958318,3.066023882,58.27014545,0.202450387,88.67997236,-0.12281677,0.403494081,1.205815893,-2.020744272,0.162807473,3.905731198,73.69006216,0.683868711,91.31731583,3
