_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
674993d3a88c9300588b856b,2024-11-29T10:13:39.133Z,0,0,-0.2,-0.30000000000000004,0,-0.6000000000000001,0
674993d3a88c9300588b856c,2024-11-29T10:13:39.149Z,0,0,-0.2,-1.3,0,-1.1,0
674993d3a88c9300588b856d,2024-11-29T10:13:39.166Z,-0.1,0,-0.1,-2,-1,-1,0
674993d3a88c9300588b856e,2024-11-29T10:13:39.182Z,-0.2,0,-0.1,-2,-1.5,0.1,0
674993d3a88c9300588b856f,2024-11-29T10:13:39.199Z,-0.1,0,0,-1,-1.2000000000000002,0.8,0
674993d3a88c9300588b8570,2024-11-29T10:13:39.216Z,0,0,0,-0.1,-0.1,0.7,0
674993d3a88c9300588b8571,2024-11-29T10:13:39.233Z,0,-0.1,0,0.4,0.8,0.7,0
674993d3a88c9300588b8572,2024-11-29T10:13:39.249Z,-0.1,-0.1,-0.1,0,0.5,1.1,0
674993d3a88c9300588b8573,2024-11-29T10:13:39.266Z,0,-0.1,-0.1,-0.6000000000000001,0.2,1.1,0
674993d3a88c9300588b8574,2024-11-29T10:13:39.283Z,0,-0.1,-0.1,-1,-0.30000000000000004,0.6000000000000001,0
674993d3a88c9300588b8575,2024-11-29T10:13:39.299Z,0,-0.1,0,-1.1,-0.9000000000000001,0.7,0
674993d3a88c9300588b8576,2024-11-29T10:13:39.316Z,0,-0.1,0,-0.8,-1.4,1,0
674993d3a88c9300588b8577,2024-11-29T10:13:39.332Z,0,-0.1,0,0,-1,1.2000000000000002,0
674993d3a88c9300588b8578,2024-11-29T10:13:39.349Z,0.1,-0.1,0,0.5,-0.30000000000000004,0.1,0
674993d3a88c9300588b8579,2024-11-29T10:13:39.366Z,0.1,-0.1,0,0.9000000000000001,-0.2,-0.9000000000000001,0
674993d3a88c9300588b857a,2024-11-29T10:13:39.383Z,0,-0.1,0,1,-0.9000000000000001,-0.9000000000000001,0
674993d3a88c9300588b857b,2024-11-29T10:13:39.400Z,0,-0.1,0,0.9000000000000001,-1,-0.7,0
674993d3a88c9300588b857c,2024-11-29T10:13:39.416Z,0,-0.1,0,0.6000000000000001,-0.4,-0.7,0
674993d3a88c9300588b857d,2024-11-29T10:13:39.433Z,0,0,-0.1,-0.1,-0.7,-0.30000000000000004,0
674993d3a88c9300588b857e,2024-11-29T10:13:39.450Z,0,-0.1,-0.1,-0.7,-1.3,0.4,0
674993d3a88c9300588b857f,2024-11-29T10:13:39.466Z,0.1,-0.1,0,0.5,-1.3,-0.30000000000000004,0
674993d3a88c9300588b8580,2024-11-29T10:13:39.483Z,0.1,-0.1,0,1.3,-0.5,-1.6,0
674993d3a88c9300588b8581,2024-11-29T10:13:39.499Z,0.1,-0.1,0,1.3,-0.30000000000000004,-1.4,0
674993d3a88c9300588b8582,2024-11-29T10:13:39.516Z,-0.1,0,-0.1,0.6000000000000001,-1,-0.1,0
674993d3a88c9300588b8583,2024-11-29T10:13:39.533Z,-0.1,0,-0.1,-0.1,-1,1.3,0
674993d3a88c9300588b8584,2024-11-29T10:13:39.549Z,-0.1,0,-0.1,-0.2,-0.30000000000000004,1.8000000000000003,0
674993d3a88c9300588b8585,2024-11-29T10:13:39.566Z,0,0,-0.1,-0.2,0.6000000000000001,1.5,0
674993d3a88c9300588b8586,2024-11-29T10:13:39.582Z,0,-0.1,0,0,0.8,1.1,0
674993d3a88c9300588b8587,2024-11-29T10:13:39.599Z,0,-0.1,-0.1,0.4,0.5,0.6000000000000001,0
674993d3a88c9300588b8588,2024-11-29T10:13:39.616Z,0,-0.1,-0.1,0.30000000000000004,0.30000000000000004,0.4,0
674993d3a88c9300588b8589,2024-11-29T10:13:39.633Z,0.1,0,-0.1,-0.1,0.2,0,0
674993d3a88c9300588b858a,2024-11-29T10:13:39.649Z,-0.1,-0.1,-0.1,-1.1,-0.2,0.7,0
674993d3a88c9300588b858b,2024-11-29T10:13:39.666Z,0,-0.1,-0.1,-1.8000000000000003,0.1,1.5,0
674993d3a88c9300588b858c,2024-11-29T10:13:39.683Z,0.1,-0.1,0,-1.7,0.30000000000000004,0.8,0
674993d3a88c9300588b858d,2024-11-29T10:13:39.699Z,0.1,-0.1,0,-0.6000000000000001,0.1,0.1,0
674993d3a88c9300588b858e,2024-11-29T10:13:39.716Z,0.1,-0.1,0,0.30000000000000004,0.1,-0.30000000000000004,0
674993d3a88c9300588b858f,2024-11-29T10:13:39.732Z,0.1,-0.1,0,1,-0.30000000000000004,-0.5,0
674993d3a88c9300588b8590,2024-11-29T10:13:39.749Z,0.1,-0.1,0,0.8,0.1,-0.30000000000000004,0
674993d3a88c9300588b8591,2024-11-29T10:13:39.766Z,0.1,-0.1,-0.1,0.1,0.1,-1,0
674993d3a88c9300588b8592,2024-11-29T10:13:39.782Z,0.1,-0.1,-0.1,-0.7,0.1,-1.8000000000000003,0
674993d3a88c9300588b8593,2024-11-29T10:13:39.799Z,0,-0.1,-0.1,-1.2000000000000002,-0.8,-1.9,0
674993d3a88c9300588b8594,2024-11-29T10:13:39.816Z,0,-0.1,0,-1.2000000000000002,-1.5,-1.8000000000000003,0
674993d3a88c9300588b8595,2024-11-29T10:13:39.833Z,0,-0.1,0,-0.6000000000000001,-1.8000000000000003,-2,0
674993d3a88c9300588b8596,2024-11-29T10:13:39.849Z,0,-0.1,0,0.6000000000000001,-1.8000000000000003,-2.3,0
674993d3a88c9300588b8597,2024-11-29T10:13:39.866Z,-0.1,-0.1,-0.1,1.5,0.30000000000000004,-1.6,0
674993d3a88c9300588b8598,2024-11-29T10:13:39.882Z,0,-0.1,-0.1,0.8,1,-1.6,0
674993d3a88c9300588b8599,2024-11-29T10:13:39.899Z,0,-0.1,-0.1,-0.1,0.30000000000000004,-1.6,0
674993d3a88c9300588b859a,2024-11-29T10:13:39.916Z,-0.1,0,-0.1,-0.6000000000000001,-1,-1.8000000000000003,0
674993d3a88c9300588b859b,2024-11-29T10:13:39.933Z,-0.1,0,-0.1,-0.5,-2.4000000000000004,-1.7,0
674993d3a88c9300588b859c,2024-11-29T10:13:39.949Z,-0.1,-0.1,-0.1,0.2,-2,-1.5,0
674993d8a88c9300588b859e,2024-11-29T10:13:44.132Z,0.30000000000000004,-0.1,-0.2,-1,-1.6,1,0
674993d8a88c9300588b859f,2024-11-29T10:13:44.149Z,0.2,-0.1,-0.2,-1.7,-2.3,-0.1,0
674993d8a88c9300588b85a0,2024-11-29T10:13:44.166Z,0,-0.2,-0.1,-0.9000000000000001,0.7,2,0
674993d8a88c9300588b85a1,2024-11-29T10:13:44.182Z,0.1,-0.1,-0.1,-0.7,3,2.2,0
