_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
67499d3ea88c9300588babde,2024-11-29T10:53:46.165Z,0,0.1,0.4,-3.8,-1.3,-1.5,0
67499d3ea88c9300588babdf,2024-11-29T10:53:46.182Z,0.1,0.1,0.2,5,11.4,-1.6,0
67499d3ea88c9300588babe0,2024-11-29T10:53:46.198Z,0.5,-0.2,0.7000000000000001,22.4,28.500000000000004,-3.5,0
67499d3ea88c9300588babe1,2024-11-29T10:53:46.214Z,-0.1,0,0.6000000000000001,17.5,8.4,-2,0
67499d3ea88c9300588babe2,2024-11-29T10:53:46.231Z,-0.1,-0.1,-0.6000000000000001,-1.3,-16.1,-2.1,0
67499d3ea88c9300588babe3,2024-11-29T10:53:46.248Z,0.30000000000000004,0.1,-1.1,-22.3,-30.4,-2.3,0
67499d3ea88c9300588babe4,2024-11-29T10:53:46.264Z,0.5,0,0.2,-21.1,-20.599999999999998,-4.300000000000001,0
67499d3ea88c9300588babe5,2024-11-29T10:53:46.281Z,0,0.2,1.5,-6.699999999999999,-5.8,-3.7000000000000006,0
67499d3ea88c9300588babe6,2024-11-29T10:53:46.298Z,-0.30000000000000004,0.2,1.7000000000000002,9.600000000000001,2.9,-2.6,0
67499d3ea88c9300588babe7,2024-11-29T10:53:46.314Z,-0.4,0.1,0.8,16.200000000000003,3.8,-1.4,0
67499d3ea88c9300588babe8,2024-11-29T10:53:46.331Z,-0.4,0.30000000000000004,-0.2,14,3.3000000000000007,0.8,0
67499d3ea88c9300588babe9,2024-11-29T10:53:46.348Z,-0.30000000000000004,0.2,-0.6000000000000001,8.899999999999999,1.1,2.3,0
67499d3ea88c9300588babea,2024-11-29T10:53:46.365Z,-0.1,0.2,-0.7000000000000001,1.9,-2.7,2.9,0
67499d3ea88c9300588babeb,2024-11-29T10:53:46.381Z,0,0,-0.30000000000000004,-2.5,-2.8,2.1,0
67499d3ea88c9300588babec,2024-11-29T10:53:46.398Z,0.1,0,-0.1,-0.9000000000000001,1.4,2,0
67499d3ea88c9300588babed,2024-11-29T10:53:46.414Z,0,0,-0.2,0.9000000000000001,3.9,2.3,0
67499d3ea88c9300588babee,2024-11-29T10:53:46.431Z,0.1,0,-0.30000000000000004,0.2,3.2,2.7,0
67499d3ea88c9300588babef,2024-11-29T10:53:46.448Z,0.1,0,-0.2,-2.1,1.8000000000000003,3.2,0
67499d3ea88c9300588babf0,2024-11-29T10:53:46.464Z,0.1,0,-0.1,-3.8,1,3.2,0
67499d3ea88c9300588babf1,2024-11-29T10:53:46.481Z,0.1,0.1,0.1,-4.6,0.30000000000000004,3.1,0
67499d3ea88c9300588babf2,2024-11-29T10:53:46.498Z,0.1,0,0.30000000000000004,-4.2,0.6000000000000001,2.9,0
67499d3ea88c9300588babf3,2024-11-29T10:53:46.514Z,0,0,0.4,-2.8,1,2.4000000000000004,0
67499d3ea88c9300588babf4,2024-11-29T10:53:46.531Z,0,0.1,0.4,-1,1.9,2.3,0
67499d3ea88c9300588babf5,2024-11-29T10:53:46.548Z,0,0.1,0.30000000000000004,0,2.7,2.6,0
67499d3ea88c9300588babf6,2024-11-29T10:53:46.564Z,-0.1,0.2,0.1,-0.5,3,3.4,0
67499d3ea88c9300588babf7,2024-11-29T10:53:46.581Z,0,0.2,0.1,-2.2,2.2,3.7000000000000006,0
67499d3ea88c9300588babf8,2024-11-29T10:53:46.598Z,0,0.1,0.2,-1.9,1.5,2.9,0
67499d3ea88c9300588babf9,2024-11-29T10:53:46.614Z,0,0,0.4,0.2,1.3,2,0
67499d3ea88c9300588babfa,2024-11-29T10:53:46.631Z,0,0,0.30000000000000004,1.9,2.6,1.7,0
67499d3ea88c9300588babfb,2024-11-29T10:53:46.648Z,0.1,0,0.2,2.7,4.6,1.4,0
67499d3ea88c9300588babfc,2024-11-29T10:53:46.664Z,0.1,0,0.2,2.9,5.7,1.8000000000000003,0
67499d3ea88c9300588babfd,2024-11-29T10:53:46.681Z,0.1,0.1,0.2,3.7000000000000006,7.300000000000001,2.2,0
67499d3ea88c9300588babfe,2024-11-29T10:53:46.698Z,0.2,0,0.1,3.3000000000000007,6.300000000000001,2.1,0
67499d3ea88c9300588babff,2024-11-29T10:53:46.714Z,0.1,0.1,0.1,2,3.5,1.4,0
67499d3ea88c9300588bac00,2024-11-29T10:53:46.731Z,0,0,0.1,1,1.3,0.5,0
67499d3ea88c9300588bac01,2024-11-29T10:53:46.748Z,0,0,0,-0.1,0.1,0,0
67499d3ea88c9300588bac02,2024-11-29T10:53:46.764Z,0,0,0.1,-0.5,0.30000000000000004,-0.1,0
67499d3ea88c9300588bac03,2024-11-29T10:53:46.781Z,0.1,0,0.1,-0.5,2.1,0.1,0
67499d3ea88c9300588bac04,2024-11-29T10:53:46.798Z,0.1,0.1,0.2,-0.2,1.6,-0.4,0
67499d3ea88c9300588bac05,2024-11-29T10:53:46.814Z,0,0.1,0.30000000000000004,-0.1,-0.30000000000000004,-0.30000000000000004,0
67499d3ea88c9300588bac06,2024-11-29T10:53:46.831Z,0,0.1,0.2,0.6000000000000001,-1.7,-0.30000000000000004,0
67499d3ea88c9300588bac07,2024-11-29T10:53:46.848Z,0.4,-0.1,0.1,9,17.7,-0.5,0
67499d3ea88c9300588bac08,2024-11-29T10:53:46.864Z,-0.1,0,0,21.6,30.000000000000004,-1.5,0
67499d3ea88c9300588bac09,2024-11-29T10:53:46.881Z,-0.1,0,-0.4,15.100000000000001,14.100000000000001,-0.7,0
