_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
6749943aa88c9300588b87ec,2024-11-29T10:15:22.864Z,0,-0.1,0,1.4,0.8,2.9,0
6749943aa88c9300588b87ed,2024-11-29T10:15:22.880Z,0.1,-0.1,0,0.9000000000000001,1,2.7,0
6749943aa88c9300588b87ee,2024-11-29T10:15:22.897Z,0.1,-0.1,-0.1,0.6000000000000001,0.4,1.9,0
6749943aa88c9300588b87ef,2024-11-29T10:15:22.914Z,0.1,-0.1,-0.1,0.1,-1.1,1.3,0
6749943aa88c9300588b87f0,2024-11-29T10:15:22.931Z,0,-0.1,-0.1,0,-1.6,1,0
6749943aa88c9300588b87f1,2024-11-29T10:15:22.947Z,0,-0.1,-0.1,-0.1,0.1,1.4,0
6749943aa88c9300588b87f2,2024-11-29T10:15:22.963Z,0,0,-0.1,0.2,0.8,1.5,0
6749943aa88c9300588b87f3,2024-11-29T10:15:22.980Z,0,-0.1,-0.1,0.5,0.8,1.6,0
6749943aa88c9300588b87f4,2024-11-29T10:15:22.997Z,0.1,-0.1,-0.1,0.8,0.1,1.3,0
6749943aa88c9300588b87f5,2024-11-29T10:15:23.014Z,0.1,-0.1,-0.1,0.8,0.2,0.8,0
6749943aa88c9300588b87f6,2024-11-29T10:15:23.030Z,0.1,-0.1,-0.2,0.30000000000000004,0.1,0.30000000000000004,0
6749943aa88c9300588b87f7,2024-11-29T10:15:23.047Z,0,-0.1,-0.2,-0.5,-0.30000000000000004,0.6000000000000001,0
6749943aa88c9300588b87f8,2024-11-29T10:15:23.063Z,0,-0.1,-0.1,-0.8,-0.6000000000000001,1,0
6749943aa88c9300588b87f9,2024-11-29T10:15:23.080Z,0,-0.1,-0.1,-0.6000000000000001,1,1.2000000000000002,0
6749943aa88c9300588b87fa,2024-11-29T10:15:23.097Z,0.1,-0.1,-0.1,-1.1,2.4000000000000004,1,0
6749943aa88c9300588b87fb,2024-11-29T10:15:23.113Z,0.1,-0.1,-0.1,-2.1,1.8000000000000003,0.8,0
6749943aa88c9300588b87fc,2024-11-29T10:15:23.131Z,0.1,-0.1,0,-2,-0.30000000000000004,-0.5,0
6749943aa88c9300588b87fd,2024-11-29T10:15:23.148Z,0,-0.1,0.1,-1.5,0.1,-0.6000000000000001,0
6749943aa88c9300588b87fe,2024-11-29T10:15:23.164Z,0,-0.1,0.1,-1.2000000000000002,0.8,-0.2,0
6749943aa88c9300588b87ff,2024-11-29T10:15:23.180Z,0,-0.1,0.1,-0.8,1.3,0.2,0
6749943aa88c9300588b8800,2024-11-29T10:15:23.197Z,0,-0.1,0.1,-0.7,0.5,-0.1,0
