_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
674973e1bc4d73f2157883b9,2024-11-29T07:57:21.059Z,-0.1,0,0,-0.6000000000000001,-0.7,0.2,0
674973e1bc4d73f2157883ba,2024-11-29T07:57:21.076Z,-0.1,0,0,0.2,0,0.8,0
674973e1bc4d73f2157883bb,2024-11-29T07:57:21.093Z,0,0,0.1,0.2,0,0.8,0
674973e1bc4d73f2157883bc,2024-11-29T07:57:21.109Z,0,0,0,0.6000000000000001,0.4,0.7,0
674973e1bc4d73f2157883bd,2024-11-29T07:57:21.126Z,0.1,0,0,-0.1,0.2,-0.5,0
674973e1bc4d73f2157883be,2024-11-29T07:57:21.142Z,0.1,0,-0.1,-0.1,0.2,-0.5,0
674973e1bc4d73f2157883bf,2024-11-29T07:57:21.159Z,0,0.1,-0.1,-0.9000000000000001,-1,-0.8,0
674973e1bc4d73f2157883c0,2024-11-29T07:57:21.176Z,0,0,0,-1.2000000000000002,-1.6,-0.6000000000000001,0
674973e1bc4d73f2157883c1,2024-11-29T07:57:21.192Z,-0.1,0,0.1,0.7,0,0.6000000000000001,0
674973e1bc4d73f2157883c2,2024-11-29T07:57:21.209Z,0,0,0.2,0.7,0,0.6000000000000001,0
674973e1bc4d73f2157883c3,2024-11-29T07:57:21.225Z,0,0,0.1,1.5,0.2,0.5,0
674973e1bc4d73f2157883c4,2024-11-29T07:57:21.242Z,0,0,0,1.3,0.1,0.1,0
674973e1bc4d73f2157883c5,2024-11-29T07:57:21.259Z,0,0,0,0.8,-1,-0.7,0
674973e1bc4d73f2157883c6,2024-11-29T07:57:21.276Z,0,0,0,0.9000000000000001,-0.8,-0.7,0
674973e1bc4d73f2157883c7,2024-11-29T07:57:21.294Z,-0.1,0,0,1,0.30000000000000004,-0.1,0
674973e1bc4d73f2157883c8,2024-11-29T07:57:21.311Z,-0.1,0,0,1,0.30000000000000004,-0.1,0
674973e1bc4d73f2157883c9,2024-11-29T07:57:21.327Z,-0.1,0,0,1.3,1.3,0.2,0
674973e1bc4d73f2157883ca,2024-11-29T07:57:21.343Z,-0.1,0.1,-0.1,0.5,0.6000000000000001,0.6000000000000001,0
674973e1bc4d73f2157883cb,2024-11-29T07:57:21.359Z,-0.1,0.1,-0.1,-0.7,-0.8,0.9000000000000001,0
674973e1bc4d73f2157883cc,2024-11-29T07:57:21.375Z,0,0,0,-0.9000000000000001,-0.6000000000000001,1.4,0
674973e1bc4d73f2157883cd,2024-11-29T07:57:21.392Z,0,0,0.1,0.8,0.5,1,0
674973e1bc4d73f2157883ce,2024-11-29T07:57:21.409Z,0.1,0,0,0.8,0.5,1,0
674973e1bc4d73f2157883cf,2024-11-29T07:57:21.425Z,0.1,0,-0.1,0.4,0.6000000000000001,0.6000000000000001,0
674973e1bc4d73f2157883d0,2024-11-29T07:57:21.442Z,0.1,0,-0.1,-0.6000000000000001,0.1,0.30000000000000004,0
674973e1bc4d73f2157883d1,2024-11-29T07:57:21.460Z,0.1,0,-0.1,-0.4,-0.4,-0.6000000000000001,0
674973e1bc4d73f2157883d2,2024-11-29T07:57:21.477Z,0.1,0,0,-0.4,-0.4,-0.6000000000000001,0
674973e1bc4d73f2157883d3,2024-11-29T07:57:21.492Z,0,0,0,-0.2,0.7,-0.1,0
674973e1bc4d73f2157883d4,2024-11-29T07:57:21.509Z,0,0,0,-0.1,1.2000000000000002,0.2,0
674973e1bc4d73f2157883d5,2024-11-29T07:57:21.527Z,0,0,0,-0.4,0.6000000000000001,-0.2,0
674973e1bc4d73f2157883d6,2024-11-29T07:57:21.543Z,0,0.1,0,-1,-0.4,-0.6000000000000001,0
674973e1bc4d73f2157883d7,2024-11-29T07:57:21.561Z,0,0,0,-1,-0.8,-0.30000000000000004,0
674973e1bc4d73f2157883d8,2024-11-29T07:57:21.575Z,0,0,0.1,0.1,0.2,0,0
674973e1bc4d73f2157883d9,2024-11-29T07:57:21.593Z,0,0,0.1,1.1,1.4,0,0
674973e1bc4d73f2157883da,2024-11-29T07:57:21.609Z,0,0,0,1.1,1.6,-0.30000000000000004,0
674973e1bc4d73f2157883db,2024-11-29T07:57:21.625Z,0,0,-0.1,0.1,1.3,-0.8,0
674973e1bc4d73f2157883dc,2024-11-29T07:57:21.642Z,-0.1,0,-0.2,-1.3,0,-0.7,0
674973e1bc4d73f2157883dd,2024-11-29T07:57:21.659Z,-0.1,0,0,-0.9000000000000001,-0.4,0.6000000000000001,0
674973e1bc4d73f2157883de,2024-11-29T07:57:21.676Z,-0.1,0,0.1,-0.9000000000000001,-0.4,0.6000000000000001,0
