_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
6749979ca88c9300588b932a,2024-11-29T10:29:48.311Z,0,0,0.1,0.8,0.8,-0.6,0
6749979ca88c9300588b932b,2024-11-29T10:29:48.328Z,0,0,0.1,1.8,-0.4,-0.1,0
6749979ca88c9300588b932c,2024-11-29T10:29:48.345Z,-0.1,0,0,1.4,-1,0.7,0
6749979ca88c9300588b932d,2024-11-29T10:29:48.361Z,-0.1,-0.1,0,0.8,-0.7,0.6,0
6749979ca88c9300588b932e,2024-11-29T10:29:48.378Z,0.1,-0.1,-0.1,0.4,-1,-0.1,0
6749979ca88c9300588b932f,2024-11-29T10:29:48.395Z,0.1,-0.1,-0.1,0.1,-1.3,-0.5,0
6749979ca88c9300588b9330,2024-11-29T10:29:48.411Z,0.1,-0.1,-0.1,-0.7,-1.3,-1,0
6749979ca88c9300588b9331,2024-11-29T10:29:48.428Z,0.1,-0.1,-0.1,-1,-0.6,-2.2,0
6749979ca88c9300588b9332,2024-11-29T10:29:48.445Z,0.1,0,0,-0.5,1,-2.3,0
6749979ca88c9300588b9333,2024-11-29T10:29:48.462Z,-0.1,0,0.1,0.5,1.2,-0.6,0
6749979ca88c9300588b9334,2024-11-29T10:29:48.478Z,-0.2,0,0,0.9,0.8,0.8,0
6749979ca88c9300588b9335,2024-11-29T10:29:48.495Z,-0.1,0,-0.1,0.5,-0.1,1,0
6749979ca88c9300588b9336,2024-11-29T10:29:48.511Z,0,0,-0.1,-0.1,-0.6,0.8,0
6749979ca88c9300588b9337,2024-11-29T10:29:48.528Z,0,-0.1,-0.1,-0.8,0.1,0.3,0
6749979ca88c9300588b9338,2024-11-29T10:29:48.545Z,0.1,-0.1,0,-1.1,0.3,-0.6,0
6749979ca88c9300588b9339,2024-11-29T10:29:48.561Z,0.1,-0.1,0,-0.5,-0.1,-1,0
6749979ca88c9300588b933a,2024-11-29T10:29:48.578Z,0,0,0,0.1,0.8,-0.9,0
6749979ca88c9300588b933b,2024-11-29T10:29:48.594Z,0,0,0,0.8,0.6,-0.4,0
