acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
-0.10459305517640044,0.0021173759522456234,-0.0007127824616949538,-0.6247958887739634,-0.6997103435836973,0.1646178339818665,0
-0.08921330626229097,0.002537972857295888,0.005376691742949288,-0.4481855119525501,-0.6211986919832558,0.11058367973882546,0
-0.07445217228704798,0.003060711406906188,0.011131395152401103,-0.27448536677906615,-0.5458989242260757,0.06251975430752725,0
-0.060755001358689095,0.0037158418066443,0.01628970856750434,-0.1068620634457964,-0.4749343426505475,0.022642124462765797,0
-0.048478532058740045,0.004518095384955786,0.020619039356131467,0.05167291197117701,-0.409133518459822,-0.007262020872276506,0
-0.03787195122720463,0.0054680327388525254,0.02392423300505539,0.19830190479851464,-0.34900907894148914,-0.025925415377741727,0
-0.029066286174776104,0.006553851996869019,0.02605513165068501,0.330443207220353,-0.29475669175810115,-0.0326700066689625,0
-0.022072884868522855,0.007753446840730773,0.026913051844105224,0.4457994717100652,-0.2462733446053908,-0.027449475145125708,0
-0.01679093567711196,0.009036545736728846,0.026455831100219734,0.5424137626551071,-0.20319198764036436,-0.010860956373059947,0
-0.013023200515921133,0.010366825137827477,0.024700976124236565,0.6187322212448838,-0.16492834605200388,0.01587646023374591,0
-0.01049846618848359,0.011703954457744272,0.021726395178075578,0.6736695950533276,-0.13073532721276804,0.05097699337748554,0
-0.008898713156683372,0.01300558039347247,0.01766826283335019,0.7066714930665003,-0.09976074136034625,0.0921758868252868,0
-0.007888679833736801,0.014229279268793603,0.01271575699803001,0.7177658132773004,-0.07110470761261256,0.13684664557162113,0
-0.007145363145117362,0.015334495704728635,0.007102687056446118,0.7075956886611696,-0.04387390804680873,0.18214335115432176,0
-0.006385037260576199,0.016284450432508254,0.0010963328711947739,0.677427458410039,-0.01723072001028838,0.22516201457939783,0
-0.0053855909506926635,0.01704795077543506,-0.005015921961234667,0.6291292797422735,0.009563825249793205,0.26311308881191225,0
-0.004002379730589693,0.01760098781951832,-0.010941386398841324,0.5651186564566957,0.03711347870379304,0.293495307842811,0
-0.002176351307402943,0.017927969395287787,-0.016397399652152447,0.48828001004724786,0.06585632894418941,0.3142593235991641,0
6.610062525904843e-05,0.018022432619867988,-0.02112628977625317,0.4018561269431501,0.09604022779236149,0.3239486755265262,0
0.002621327946533429,0.017887115226006063,-0.024909074333721533,0.3093195490007016,0.12770433553283292,0.32180589565377155,0
0.0053236741303846905,0.017533341950733104,-0.027577128273759556,0.21423143415846854,0.16066770392199556,0.307833283915158,0
0.007966116512370522,0.01697978507264164,-0.029021188282253925,0.12009596123486341,0.194526291933393,0.2828010861097846,0
0.010324160225643654,0.016250757648178713,-0.029197220279254685,0.030218116265017147,0.22865990398606484,0.24820018695017676,0
0.01218059443569902,0.01537426508205492,-0.028128832105278424,-0.05242799445810171,0.2622502960157756,0.20614145605849027,0
0.013348742957651797,0.014380059889034381,-0.025906073493171783,-0.12531401526947314,0.29431124069124215,0.15920886579853025,0
0.013692112856031002,0.013297917108355617,-0.02268064871285437,-0.18645005267533338,0.3237307250372977,0.11027774257739871,0
0.013138814129935778,0.012156285894046768,-0.018657780155752434,-0.23445102212195706,0.3493246224494575,0.06231247123661427,0
0.011689715864114407,0.010981392218752552,-0.014085183973167577,-0.2685738408678409,0.3699001245056874,0.018159363697054932,0
0.00941993700106018,0.00979678443408793,-0.009239815014519507,-0.2887243252405239,0.3843260681034005,-0.019649746787285437,0
0.00647386961022411,0.008623242650303625,-0.004413174680440722,-0.29543438460184535,0.39160627724951413,-0.04906905476751247,0
0.003054446626572651,0.0074789275137304104,0.00010396379146245847,-0.289811781664356,0.39095131542511224,-0.0686737138295363,0
-0.0005922326690813324,0.00637963215444497,0.004036571597369276,-0.27346623989306984,0.38184361147847823,-0.07774940448492214,0
-0.004195524521974816,0.005339022052536154,0.007139359179480807,-0.24841689090470573,0.3640907179695228,-0.07633122767286904,0
-0.007480549724090752,0.004368789987517245,0.009209114674714974,-0.21698675790132727,0.3378615630601137,-0.06519025283887192,0
-0.010188575494000813,0.0034787001822155945,0.010094907366380397,-0.1816899460410396,0.30370123294671086,-0.04576967887175553,0
-0.012095910098339883,0.0026765334762927067,0.009705828372648813,-0.14511642475032352,0.2625213279151905,-0.02007599526060427,0
-0.013029911956664352,0.001967968281889646,0.008016048376495737,-0.10981804952991452,0.21556523199228597,0.009466399599825964,0
-0.012880982756820371,0.0013564412779669612,0.005067016518178277,-0.07819835121875851,0.1643502959196773,0.0401861449658058,0
-0.011609776890847981,0.0008430309916614436,0.0009666251503960522,-0.05240813419407502,0.11059133789771429,0.06934874487269109,0
-0.009249288253129397,0.00042640029374342185,-0.004114822257541742,-0.034249222738112046,0.056111534343193964,0.09433998013727501,0
-0.005901921445619217,0.00010282336095078399,-0.009951919471466524,-0.025089504148699298,0.0027475533589991796,0.11283623248668459,0
-0.0017320605646382794,-0.00013368895613925593,-0.01627464455470724,-0.025793253100444936,-0.047744196550857224,0.12295079549015314,0
0.0030450330364625426,-0.00029116260858071217,-0.02278168343248448,-0.03667117257487324,-0.09377387013144337,0.12334779631969231,0
0.00817696011340474,-0.00037933965735089146,-0.029155990170269677,-0.057454461014772626,-0.13399168093094632,0.1133183063714785,0
0.013389447788401426,-0.00040927812375286555,-0.035081764670960205,-0.08729649859353444,-0.16734455329247971,0.09281622283370833,0
0.018402067078376667,-0.0003928925671987647,-0.04026187500515203,-0.12480448728137658,-0.19311343653604393,0.06245427058655599,0
0.02294347361553982,-0.00034245884590886316,-0.044434672491230245,-0.1681016622138128,-0.21093033181207754,0.0234627542067464,0
0.02676544891467332,-0.0002701077983043668,-0.04738914517296922,-0.21491868846999826,-0.2207754560869019,-0.022384717431663537,0
0.02965524148815887,-0.0001873322026168387,-0.04897743042679165,-0.2627108415555345,-0.2229561344368523,-0.07287345740459471,0
