acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
0.0014831885037860503,0.0974594120263868,0.38931295087307316,-3.6614335710539354,-1.220199266163996,-1.5069590946287554,0
-0.007736233108991144,0.09794264087907088,0.3566212588151288,-2.650572883108179,-1.6722599610600017,-1.5463519034280693,0
-0.01663111094588462,0.09832459563947468,0.32343094886500495,-1.6796969337320526,-2.1025402854410444,-1.572171879302019,0
-0.02497541788000231,0.0985358024515832,0.2896551385290354,-0.7763418907597492,-2.4860666369980553,-1.5712719322827375,0
-0.03254938609771163,0.0985147949926731,0.25535975695405055,0.0347117738342468,-2.8007649612016032,-1.5321644786172743,0
-0.03913873894425237,0.09820671827770901,0.22078495297639678,0.732407384535954,-3.0287270477998427,-1.4457438234476818,0
-0.04453835843077661,0.0975637308833406,0.18635294148869475,1.300238645738517,-3.1571785553901064,-1.3058453203672553,0
-0.04856058015646531,0.09654721796261072,0.15266029951599558,1.7269167172821385,-3.179067718795873,-1.1096051701734015,0
-0.05104726231744694,0.09513130433132214,0.12045323674809884,2.0068608262314536,-3.0932266397137806,-0.8576005071524667,0
-0.05188384541531551,0.09330678284127178,0.09058539644547749,2.1404865976867677,-2.90410238188217,-0.5537668883648946,0
-0.05101300276811292,0.09108442020639712,0.06395951665959272,2.134255762596413,-2.6211019062238927,-0.20510789809367821,0
-0.04844534787998414,0.08849668970747722,0.04145665143948499,2.0004487242872426,-2.257632425111357,0.1787725779256273,0
-0.04426506665251388,0.0855972777096634,0.023859051157984923,1.756633393667837,-1.8299411222223478,0.5862726441403995,0
-0.038629177310335806,0.08245814932740883,0.011774509925144463,1.4248285880727025,-1.355865139662852,1.0044792823149429,0
-0.03176016948660405,0.07916444153414495,0.0055704984694360925,1.030391741295642,-0.8535975449519618,1.4198881300303785,0
-0.02393278834430905,0.07580787302902794,0.005325614933961872,0.6006909301446721,-0.3405616551223554,1.8191076695425847,0
-0.015456513810673546,0.07247962796572756,0.010804056272832607,0.16364445953023507,0.16753237288173423,2.189506298682302,0
-0.006655734833639712,0.06926373578863,0.021456343540717453,-0.2537751919725536,0.6573965707981466,2.519769969623835,0
0.0021502811753368336,0.06623183557828215,0.03644681242786909,-0.6269725483454947,1.1186114404105971,2.8003482512568736,0
0.010665727093282732,0.0634399268425248,0.05470571796289785,-0.935000111411621,1.5438050840921476,3.023776807408117,0
0.01863343571625608,0.06092733726535437,0.07500145600585706,-1.1615867691710406,1.9285827591041498,3.18487365321897,0
0.025845995037728588,0.058717751582031914,0.09602659584488835,-1.2958606507974033,2.2712423430964894,3.2808145713937322,0
0.03215249057354533,0.05682180541253799,0.11649031775138897,-1.3327273755645785,2.5723237285959124,3.3110992769270564,0
0.03746110377533025,0.05524050119635574,0.1352095350098701,-1.2728906563808697,2.834047000288078,3.2774240392149094,0
0.04173819819398019,0.053968585952825866,0.1511914122540272,-1.122527621155035,3.059695890951738,3.1834785087612723,0
0.045004746530637574,0.0529970663252729,0.16370102467692768,-0.8926537166766235,3.253000370566361,3.0346847683674136,0
0.047330982979431585,0.052314229831884065,0.1723093318766753,-0.5982302294935158,3.417566242427032,2.8378956787264644,0
0.048830033327349774,0.05190486540558135,0.17691827026654128,-0.25708075341112296,3.556391082668828,2.6010679873682,0
0.0496510344558553,0.05174776827767074,0.17776146123873876,0.11130869263584181,3.67149543697244,2.3329238102019767,0
0.0499719729719101,0.05181198930717578,0.17538071312083095,0.48702776816414145,3.7636866653813073,2.0426121196516824,0
0.04999221667225058,0.05205256906270974,0.17058011437822942,0.8509417019544581,3.832461289822082,1.739379799841272,0
0.04992453814255123,0.052406637930795724,0.16436101038054762,1.1857833850237638,3.8760414620203103,1.4322597504852013,0
